index,element,charge
0,C,-0.339775
1,C,0.285868
2,C,-0.234487
3,C,0.118213
4,O,-0.180772
5,C,0.364735
6,C,-0.414381
7,C,0.504843
8,O,-0.285572
9,C,-0.042498
10,C,-0.462177
11,C,0.122118
12,C,-0.457777
13,C,0.753137
14,O,-0.504766
15,O,-0.425371
16,C,0.581015
17,C,-0.425094
18,C,0.041194
19,C,-0.272842
20,C,0.72523
21,O,-0.482201
22,O,-0.421921
23,C,0.475007
24,C,-0.283933
25,C,-0.063455
26,C,-0.138748
27,N,0.812521
28,O,-0.437107
29,O,-0.432286
30,C,-0.053313
31,C,-0.303759
32,C,0.027582
33,C,-0.374795
34,H,0.075205
35,H,0.074969
36,H,0.08095
37,H,-0.035252
38,H,-0.030072
39,H,0.063922
40,H,0.057049
41,H,0.040297
42,H,0.037934
43,H,0.11609
44,H,0.095392
45,H,0.067222
46,H,0.06902
47,H,0.176308
48,H,0.10933
49,H,0.184088
50,H,0.109864
51,H,0.162022
52,H,0.139063
53,H,0.137701
54,H,0.189293
55,H,0.11221
56,H,0.192962
