index,element,charge
0,C,-0.305056
1,C,0.111721
2,C,0.131067
3,C,-0.304437
4,C,0.173639
5,O,-0.247281
6,C,0.469105
7,C,-0.544978
8,C,0.525172
9,O,-0.272861
10,C,-0.075597
11,C,-0.367087
12,C,0.005503
13,C,-0.42486
14,C,0.75442
15,O,-0.502135
16,O,-0.431345
17,C,0.558946
18,C,-0.370287
19,C,0.054256
20,C,-0.293842
21,C,0.712785
22,O,-0.480624
23,O,-0.38325
24,C,0.502409
25,C,-0.351901
26,C,-0.050411
27,C,-0.247993
28,N,0.823069
29,O,-0.440252
30,O,-0.413259
31,C,0.384492
32,F,-0.137532
33,C,-0.45997
34,C,0.042166
35,C,-0.384308
36,H,0.076083
37,H,0.074903
38,H,0.06243
39,H,-0.014563
40,H,-0.009699
41,H,-0.002151
42,H,-0.013908
43,H,0.08024
44,H,0.070407
45,H,0.046775
46,H,0.036169
47,H,0.148969
48,H,0.1013
49,H,0.073246
50,H,0.075361
51,H,0.149957
52,H,0.131251
53,H,0.185152
54,H,0.104695
55,H,0.201408
56,H,0.154824
57,H,0.210508
58,H,0.104098
59,H,0.19306
