index,element,charge
0,C,-0.392207
1,C,0.295664
2,O,-0.26876
3,C,0.398639
4,C,-0.423252
5,C,0.452422
6,O,-0.356984
7,C,0.705555
8,O,-0.478727
9,C,-0.298883
10,C,-0.032136
11,C,-0.29186
12,C,0.488034
13,O,-0.304445
14,C,-0.01551
15,C,-0.395724
16,C,0.088867
17,C,-0.379445
18,C,0.050311
19,C,-0.401976
20,C,0.758396
21,O,-0.499484
22,O,-0.404492
23,C,0.466472
24,C,-0.299603
25,C,-0.066149
26,C,-0.132039
27,N,0.811198
28,O,-0.434187
29,O,-0.438863
30,C,-0.064039
31,C,-0.287131
32,H,0.098799
33,H,0.119149
34,H,0.114975
35,H,0.015451
36,H,0.009247
37,H,0.137841
38,H,0.116314
39,H,0.132196
40,H,0.091952
41,H,0.059351
42,H,0.057455
43,H,0.166589
44,H,0.097153
45,H,0.191539
46,H,0.11882
47,H,0.189802
48,H,0.139134
49,H,0.134728
50,H,0.159844
