index,element,charge
0,C,-0.1817
1,C,0.116078
2,C,-0.032101
3,O,-0.298954
4,C,0.575554
5,C,-0.549963
6,C,0.505753
7,O,-0.282809
8,C,-0.055265
9,C,-0.373008
10,C,0.017964
11,C,-0.476956
12,C,0.750787
13,O,-0.476734
14,O,-0.394591
15,C,0.463469
16,C,-0.297697
17,C,-0.009034
18,C,-0.249273
19,C,0.717768
20,O,-0.479171
21,O,-0.413079
22,C,0.459444
23,C,-0.269606
24,C,-0.070025
25,C,-0.137575
26,N,0.813133
27,O,-0.435039
28,O,-0.434245
29,C,-0.053963
30,C,-0.297226
31,C,0.018561
32,C,-0.336006
33,H,0.03454
34,H,0.047228
35,H,0.071952
36,H,-0.011189
37,H,0.00569
38,H,0.097245
39,H,0.051412
40,H,0.175565
41,H,0.096359
42,H,0.069405
43,H,0.070538
44,H,0.148653
45,H,0.123812
46,H,0.156361
47,H,0.114599
48,H,0.160924
49,H,0.140422
50,H,0.137632
51,H,0.184882
52,H,0.108322
53,H,0.181156
