index,element,charge
0,H,0.137769
1,C,-0.117708
2,C,-0.16838
3,H,0.124676
4,C,0.175684
5,C,-0.124663
6,C,-0.046217
7,H,0.11751
8,C,-0.332677
9,H,0.132331
10,C,0.497886
11,O,-0.434043
12,C,0.268692
13,H,0.013092
14,H,0.012185
15,C,0.113702
16,H,0.053093
17,H,0.053422
18,F,-0.235741
19,C,-0.356194
20,H,0.167318
21,C,-0.015037
22,H,0.106259
23,C,-0.163109
24,H,0.124725
25,C,-0.122843
26,H,0.138508
27,C,-0.033858
28,C,0.351097
29,N,-0.437478
