index,element,charge
0,H,0.409219
1,O,-0.560652
2,C,0.65715
3,O,-0.520495
4,C,-0.165042
5,C,-0.055895
6,H,0.135212
7,C,-0.315567
8,H,0.120137
9,C,0.512337
10,O,-0.45704
11,C,0.370577
12,H,-0.023367
13,H,-0.022336
14,C,-0.00745
15,H,0.018811
16,H,0.019903
17,C,-0.14239
18,H,0.013822
19,H,0.013639
20,C,0.126511
21,H,-0.02359
22,H,-0.023695
23,C,0.167093
24,H,-0.02836
25,H,-0.028704
26,C,-0.293306
27,H,0.061171
28,H,0.060736
29,H,0.068928
30,C,-0.353903
31,H,0.163341
32,C,-0.024995
33,H,0.1282
