index,element,charge
0,C,-0.278978
1,C,0.242781
2,O,-0.353958
3,C,0.593393
4,C,-0.632814
5,C,0.55087
6,O,-0.29902
7,C,-0.043917
8,C,-0.371724
9,C,0.015864
10,C,-0.482729
11,C,0.781597
12,O,-0.508612
13,O,-0.400369
14,C,0.477062
15,C,-0.339406
16,C,-0.002086
17,C,-0.214296
18,C,0.706726
19,O,-0.478385
20,O,-0.418188
21,C,0.478562
22,C,-0.307189
23,C,-0.051279
24,C,-0.142284
25,N,0.813774
26,O,-0.434464
27,O,-0.435825
28,C,-0.061531
29,C,-0.28423
30,C,-0.028531
31,C,-0.313224
32,H,0.072493
33,H,0.084443
34,H,0.087658
35,H,0.003606
36,H,0.035171
37,H,0.211231
38,H,0.095549
39,H,0.066549
40,H,0.06627
41,H,0.149101
42,H,0.130877
43,H,0.185878
44,H,0.112316
45,H,0.18747
46,H,0.137034
47,H,0.139153
48,H,0.16337
49,H,0.114394
50,H,0.179846
