index,element,charge
0,C,-0.205044
1,C,0.221264
2,C,-0.218097
3,C,0.145844
4,C,-0.039106
5,C,-0.277027
6,C,0.296907
7,O,-0.314645
8,C,0.461476
9,C,-0.4691
10,C,0.531303
11,O,-0.293951
12,C,-0.030255
13,C,-0.482988
14,C,0.141872
15,C,-0.507813
16,C,0.781236
17,O,-0.506586
18,O,-0.384973
19,C,0.441796
20,C,-0.307317
21,C,0.003456
22,C,-0.24924
23,C,0.717627
24,O,-0.483928
25,O,-0.400783
26,C,0.432069
27,C,-0.313935
28,C,-0.048195
29,C,-0.057968
30,C,0.119343
31,C,-0.12407
32,C,-0.140973
33,C,-0.050008
34,N,0.782415
35,O,-0.427518
36,O,-0.430924
37,C,-0.126308
38,C,-0.140904
39,C,-0.074938
40,C,-0.283129
41,C,-0.005662
42,C,-0.306728
43,H,0.041096
44,H,0.037662
45,H,0.048921
46,H,-0.05449
47,H,-0.028229
48,H,0.035944
49,H,0.044904
50,H,-0.01216
51,H,-0.031175
52,H,0.040494
53,H,0.037146
54,H,0.084488
55,H,0.091478
56,H,0.001868
57,H,0.010015
58,H,0.122875
59,H,0.09199
60,H,0.064564
61,H,0.066153
62,H,0.179703
63,H,0.104781
64,H,0.175732
65,H,0.110286
66,H,0.179825
67,H,0.107758
68,H,0.126503
69,H,0.141338
70,H,0.139427
71,H,0.120788
72,H,0.119739
73,H,0.15866
74,H,0.105754
75,H,0.161666
