index,element,charge
0,C,-0.045835
1,O,-0.285073
2,C,0.513077
3,C,-0.481582
4,C,0.166166
5,C,-0.556407
6,C,0.766106
7,O,-0.455264
8,O,-0.42269
9,C,0.493136
10,C,-0.311749
11,C,-0.061324
12,C,-0.311585
13,C,0.703892
14,O,-0.461647
15,O,-0.380007
16,C,0.49439
17,C,-0.360668
18,C,0.007514
19,C,-0.307235
20,C,0.428915
21,N,-0.440042
22,C,0.453312
23,F,-0.157459
24,C,-0.490476
25,C,0.383653
26,F,-0.15745
27,C,-0.403939
28,C,0.487539
29,O,-0.200037
30,C,-0.171133
31,C,-0.46906
32,H,0.099039
33,H,0.066578
34,H,0.072372
35,H,0.181613
36,H,0.098184
37,H,0.162885
38,H,0.133191
39,H,0.175812
40,H,0.138294
41,H,0.237
42,H,0.197406
43,H,0.124604
44,H,0.100886
45,H,0.095486
46,H,0.149609
