index,element,charge
0,C,-0.491431
1,C,0.20904
2,C,0.087616
3,O,-0.404619
4,C,0.458355
5,C,0.022345
6,C,-0.288278
7,C,0.412545
8,F,-0.155501
9,C,-0.484798
10,C,0.806606
11,O,-0.465731
12,O,-0.407224
13,C,0.452698
14,C,-0.261068
15,C,-0.127368
16,C,0.056763
17,C,0.086983
18,C,-0.36985
19,C,0.296601
20,F,-0.147027
21,C,0.037617
22,F,-0.104961
23,C,0.298533
24,F,-0.139704
25,C,-0.375978
26,C,-0.004304
27,N,0.745668
28,O,-0.374927
29,O,-0.402834
30,C,-0.390268
31,C,0.462084
32,F,-0.182806
33,C,-0.366993
34,O,-0.362129
35,C,0.024025
36,H,0.119811
37,H,0.124472
38,H,0.118337
39,H,0.025473
40,H,0.06518
41,H,0.015867
42,H,0.010808
43,H,0.170447
44,H,0.177752
45,H,0.136819
46,H,0.19093
47,H,0.196448
48,H,0.224048
49,H,0.170057
50,H,0.076017
51,H,0.027856
