molecule_id,family,cv_fold,true_lbl,class_lbl,score
Li-1c,dipole_prop,4,4,2,0.7021993846959482
Li-1c,dipole_prop,4,4,4,0.01649538521961118
Li-1c,dipole_prop,4,4,5,0.2813052300844407
Li-12a,dipole_prop,4,4,2,0.24822695035460993
Li-12a,dipole_prop,4,4,4,0.6353268161778799
Li-12a,dipole_prop,4,4,5,0.11644623346751005
Li-12b,dipole_prop,4,2,2,0.3243774574049803
Li-12b,dipole_prop,4,2,4,0.6756225425950196
Li-12b,dipole_prop,4,2,5,0.0
Li-12c,dipole_prop,4,2,2,0.0010916009107070457
Li-12c,dipole_prop,4,2,4,0.7420702990986495
Li-12c,dipole_prop,4,2,5,0.25683809999064344
Li-13a,dipole_prop,4,2,2,0.02865329512893983
Li-13a,dipole_prop,4,2,4,0.941591359929469
Li-13a,dipole_prop,4,2,5,0.02975534494159136
Li-16,dipole_prop,4,4,2,0.6413415047272951
Li-16,dipole_prop,4,4,4,0.32401219549752086
Li-16,dipole_prop,4,4,5,0.034646299775184006
Li-21,dipole_prop,4,2,2,0.2307817855394157
Li-21,dipole_prop,4,2,4,0.7266198792231108
Li-21,dipole_prop,4,2,5,0.04259833523747347
Li-23,dipole_prop,4,4,2,0.10031883031142314
Li-23,dipole_prop,4,4,4,0.8764935106759846
Li-23,dipole_prop,4,4,5,0.023187659012592187
Li-24,dipole_prop,4,2,2,0.3230363533622151
Li-24,dipole_prop,4,2,4,0.03559992465624411
Li-24,dipole_prop,4,2,5,0.6413637219815408
Li-29,dipole_prop,4,2,2,1.0
Li-29,dipole_prop,4,2,4,0.0
Li-29,dipole_prop,4,2,5,0.0
06115KW,dipole_prop,5,2,2,1.0
06115KW,dipole_prop,5,2,4,0.0
06115KW,dipole_prop,5,2,5,0.0
MJ01041,dipole_prop,5,2,2,1.0
MJ01041,dipole_prop,5,2,4,0.0
MJ01041,dipole_prop,5,2,5,0.0
RT08050,dipole_prop,5,2,2,1.0
RT08050,dipole_prop,5,2,4,0.0
RT08050,dipole_prop,5,2,5,0.0
07031KW,dipole_prop,5,2,2,1.0
07031KW,dipole_prop,5,2,4,0.0
07031KW,dipole_prop,5,2,5,0.0
PR09089,dipole_prop,5,2,2,1.0
PR09089,dipole_prop,5,2,4,0.0
PR09089,dipole_prop,5,2,5,0.0
06107KW,dipole_prop,5,2,2,0.9204712812960235
06107KW,dipole_prop,5,2,4,0.07952871870397643
06107KW,dipole_prop,5,2,5,0.0
06101KW,dipole_prop,5,2,2,1.0
06101KW,dipole_prop,5,2,4,0.0
06101KW,dipole_prop,5,2,5,0.0
06131KW,dipole_prop,5,2,2,1.0
06131KW,dipole_prop,5,2,4,0.0
06131KW,dipole_prop,5,2,5,0.0
07056KW,dipole_prop,5,2,2,1.0
07056KW,dipole_prop,5,2,4,0.0
07056KW,dipole_prop,5,2,5,0.0
08125KW,dipole_prop,5,2,2,1.0
08125KW,dipole_prop,5,2,4,0.0
08125KW,dipole_prop,5,2,5,0.0
08128KW,dipole_prop,5,2,2,0.9957203994293866
08128KW,dipole_prop,5,2,4,0.00427960057061341
08128KW,dipole_prop,5,2,5,0.0
07038KW,dipole_prop,5,2,2,0.0995603827256271
07038KW,dipole_prop,5,2,4,0.8732867856219291
07038KW,dipole_prop,5,2,5,0.027152831652443754
Acid1,dipole_prop,5,2,2,1.0
Acid1,dipole_prop,5,2,4,0.0
Acid1,dipole_prop,5,2,5,0.0
7OCB,dipole_prop,5,2,2,0.97
7OCB,dipole_prop,5,2,4,0.03
7OCB,dipole_prop,5,2,5,0.0
Comp36,dipole_prop,5,2,2,0.9900568181818182
Comp36,dipole_prop,5,2,4,0.00994318181818182
Comp36,dipole_prop,5,2,5,0.0
Comp49,dipole_prop,5,2,2,0.91282246791206
Comp49,dipole_prop,5,2,4,0.0
Comp49,dipole_prop,5,2,5,0.08717753208794002
Comp93,dipole_prop,5,2,2,1.0
Comp93,dipole_prop,5,2,4,0.0
Comp93,dipole_prop,5,2,5,0.0
HP33,dipole_prop,5,2,2,0.96875
HP33,dipole_prop,5,2,4,0.03125
HP33,dipole_prop,5,2,5,0.0
RM734,dipole_prop,5,4,2,0.6546762589928058
RM734,dipole_prop,5,4,4,0.13381294964028778
RM734,dipole_prop,5,4,5,0.21151079136690645
EC2F,dipole_prop,5,5,2,0.0
EC2F,dipole_prop,5,5,4,0.9069410712003068
EC2F,dipole_prop,5,5,5,0.09305892879969321
EC4F,dipole_prop,5,2,2,0.22108345534407028
EC4F,dipole_prop,5,2,4,0.7789165446559297
EC4F,dipole_prop,5,2,5,0.0
EC7F,dipole_prop,5,2,2,0.9605674128058302
EC7F,dipole_prop,5,2,4,0.0357886517438834
EC7F,dipole_prop,5,2,5,0.003643935450286309
RM734-2,dipole_prop,5,4,2,0.37537091988130566
RM734-2,dipole_prop,5,4,4,0.6246290801186943
RM734-2,dipole_prop,5,4,5,0.0
5-5,dipole_prop,5,4,2,0.27503581195468163
5-5,dipole_prop,5,4,4,0.6374527933324652
5-5,dipole_prop,5,4,5,0.08751139471285325
5-7,dipole_prop,5,4,2,0.011627906976744186
5-7,dipole_prop,5,4,4,0.11337209302325582
5-7,dipole_prop,5,4,5,0.875
6-3,dipole_prop,5,2,2,0.11568292362297883
6-3,dipole_prop,5,2,4,0.8705140002629157
6-3,dipole_prop,5,2,5,0.013803076114105427
6-4,dipole_prop,5,2,2,0.2289592760180996
6-4,dipole_prop,5,2,4,0.1393665158371041
6-4,dipole_prop,5,2,5,0.6316742081447965
6-9,dipole_prop,5,2,2,0.6476410849723615
6-9,dipole_prop,5,2,4,0.2785705103483738
6-9,dipole_prop,5,2,5,0.07378840467926469
3JK,dipole_prop,5,5,2,0.1392764857881137
3JK,dipole_prop,5,5,4,0.8598191214470283
3JK,dipole_prop,5,5,5,0.000904392764857881
NT3-1,dipole_prop,5,4,2,0.007254979554148529
NT3-1,dipole_prop,5,4,4,0.9678142725234138
NT3-1,dipole_prop,5,4,5,0.02493074792243767
NT3-2,dipole_prop,5,4,2,0.011435997400909682
NT3-2,dipole_prop,5,4,4,0.9048732943469785
NT3-2,dipole_prop,5,4,5,0.08369070825211176
NT3-6,dipole_prop,5,4,2,0.009874326750448834
NT3-6,dipole_prop,5,4,4,0.7010771992818672
NT3-6,dipole_prop,5,4,5,0.289048473967684
Sulfur-14,dipole_prop,5,5,2,0.9504591902729271
Sulfur-14,dipole_prop,5,5,4,0.03414823438106325
Sulfur-14,dipole_prop,5,5,5,0.015392575346009572
DIO-2,dipole_prop,5,5,2,0.09206798866855526
DIO-2,dipole_prop,5,5,4,0.9079320113314449
DIO-2,dipole_prop,5,5,5,0.0
S2,dipole_prop,5,4,2,0.035460992907801414
S2,dipole_prop,5,4,4,0.9645390070921986
S2,dipole_prop,5,4,5,0.0
S5,dipole_prop,5,4,2,0.6698260192157882
S5,dipole_prop,5,4,4,0.25564788366658014
S5,dipole_prop,5,4,5,0.07452609711763178
S6,dipole_prop,5,2,2,0.9770444763271161
S6,dipole_prop,5,2,4,0.022955523672883785
S6,dipole_prop,5,2,5,0.0
1-2-Z1,dipole_prop,5,4,2,0.09384694932781801
1-2-Z1,dipole_prop,5,4,4,0.9043433298862462
1-2-Z1,dipole_prop,5,4,5,0.0018097207859358842
SCUT22d,dipole_prop,5,5,2,0.09188897871193749
SCUT22d,dipole_prop,5,5,4,0.6713823767178658
SCUT22d,dipole_prop,5,5,5,0.23672864457019674
M-2-2,dipole_prop,5,4,2,0.0
M-2-2,dipole_prop,5,4,4,0.9621280432822363
M-2-2,dipole_prop,5,4,5,0.037871956717763756
Li-5b,dipole_prop,5,4,2,0.22709871479354662
Li-5b,dipole_prop,5,4,4,0.7279190593382554
Li-5b,dipole_prop,5,4,5,0.04498222586819797
Li-9a,dipole_prop,5,2,2,0.9642857142857143
Li-9a,dipole_prop,5,2,4,0.03571428571428571
Li-9a,dipole_prop,5,2,5,0.0
Li-9b,dipole_prop,5,2,2,0.9710564399421129
Li-9b,dipole_prop,5,2,4,0.02894356005788712
Li-9b,dipole_prop,5,2,5,0.0
Li-10b,dipole_prop,5,2,2,0.9943100995732576
Li-10b,dipole_prop,5,2,4,0.005689900426742532
Li-10b,dipole_prop,5,2,5,0.0
Li-11c,dipole_prop,5,2,2,0.9985734664764623
Li-11c,dipole_prop,5,2,4,0.0014265335235378032
Li-11c,dipole_prop,5,2,5,0.0
Li-17a,dipole_prop,5,2,2,0.0
Li-17a,dipole_prop,5,2,4,0.8741532047941636
Li-17a,dipole_prop,5,2,5,0.12584679520583636
Li-18,dipole_prop,5,2,2,0.2579250720461095
Li-18,dipole_prop,5,2,4,0.7420749279538904
Li-18,dipole_prop,5,2,5,0.0
06121KW,sigma_profile,1,2,2,0.9119075531736728
06121KW,sigma_profile,1,2,4,0.027131133813431584
06121KW,sigma_profile,1,2,5,0.06096131301289565
MJ01077,sigma_profile,1,2,2,0.7116204690831556
MJ01077,sigma_profile,1,2,4,0.22867803837953093
MJ01077,sigma_profile,1,2,5,0.05970149253731344
MJ01075,sigma_profile,1,2,2,0.6622864651773981
MJ01075,sigma_profile,1,2,4,0.2733245729303548
MJ01075,sigma_profile,1,2,5,0.06438896189224705
MJ01066,sigma_profile,1,2,2,0.5648922129344478
MJ01066,sigma_profile,1,2,4,0.40123185217773866
MJ01066,sigma_profile,1,2,5,0.03387593488781346
PR10004,sigma_profile,1,2,2,0.7475083056478405
PR10004,sigma_profile,1,2,4,0.11173282042315089
PR10004,sigma_profile,1,2,5,0.14075887392900854
08141KW,sigma_profile,1,2,2,0.6283418756060397
08141KW,sigma_profile,1,2,4,0.25432885441196845
08141KW,sigma_profile,1,2,5,0.11732926998199199
07099KW,sigma_profile,1,2,2,0.28692257644762525
07099KW,sigma_profile,1,2,4,0.688028627195836
07099KW,sigma_profile,1,2,5,0.025048796356538713
AF01009,sigma_profile,1,2,2,0.5160390516039052
AF01009,sigma_profile,1,2,4,0.4839609483960949
AF01009,sigma_profile,1,2,5,0.0
RT09068,sigma_profile,1,2,2,0.9234972677595628
RT09068,sigma_profile,1,2,4,0.07650273224043715
RT09068,sigma_profile,1,2,5,0.0
07004KW,sigma_profile,1,2,2,0.7528613819415005
07004KW,sigma_profile,1,2,4,0.10173802458668925
07004KW,sigma_profile,1,2,5,0.14540059347181006
08116KW,sigma_profile,1,2,2,0.61453125
08116KW,sigma_profile,1,2,4,0.3810937499999999
08116KW,sigma_profile,1,2,5,0.0043749999999999995
08118KW,sigma_profile,1,2,2,0.9613025011798016
08118KW,sigma_profile,1,2,4,0.035394053798961767
08118KW,sigma_profile,1,2,5,0.0033034450212364322
08131KW,sigma_profile,1,2,2,0.2824207492795389
08131KW,sigma_profile,1,2,4,0.6873198847262247
08131KW,sigma_profile,1,2,5,0.03025936599423631
09079KW,sigma_profile,1,2,2,0.9759730898606439
09079KW,sigma_profile,1,2,4,0.017299375300336376
09079KW,sigma_profile,1,2,5,0.006727534839019702
Acid4,sigma_profile,1,2,2,0.5182154986106823
Acid4,sigma_profile,1,2,4,0.4029021302871257
Acid4,sigma_profile,1,2,5,0.07888237110219204
6CB,sigma_profile,1,2,2,0.9270507201001879
6CB,sigma_profile,1,2,4,0.0619912335629305
6CB,sigma_profile,1,2,5,0.010958046336881654
PCH-4,sigma_profile,1,2,2,0.4826710487003286
PCH-4,sigma_profile,1,2,4,0.393934867045115
PCH-4,sigma_profile,1,2,5,0.12339408425455631
PCH-5,sigma_profile,1,2,2,0.21714031971580816
PCH-5,sigma_profile,1,2,4,0.5248667850799289
PCH-5,sigma_profile,1,2,5,0.2579928952042629
PCH-7,sigma_profile,1,2,2,0.34738243123336293
PCH-7,sigma_profile,1,2,4,0.5190771960958297
PCH-7,sigma_profile,1,2,5,0.13354037267080748
Comp89,sigma_profile,1,2,2,1.0
Comp89,sigma_profile,1,2,4,0.0
Comp89,sigma_profile,1,2,5,0.0
Comp120,sigma_profile,1,2,2,0.7501072194424588
Comp120,sigma_profile,1,2,4,0.10679056468906362
Comp120,sigma_profile,1,2,5,0.14310221586847746
EC5F,sigma_profile,1,5,2,0.4029069767441861
EC5F,sigma_profile,1,5,4,0.14127906976744187
EC5F,sigma_profile,1,5,5,0.4558139534883721
1O(M-O2)PEPEBNO2,sigma_profile,1,4,2,0.21766266188172878
1O(M-O2)PEPEBNO2,sigma_profile,1,4,4,0.7288188484943049
1O(M-O2)PEPEBNO2,sigma_profile,1,4,5,0.05351848962396629
RM734-3,sigma_profile,1,2,2,0.5636775994417307
RM734-3,sigma_profile,1,2,4,0.4082344731332868
RM734-3,sigma_profile,1,2,5,0.028087927424982555
6-2,sigma_profile,1,2,2,0.2245026839280076
6-2,sigma_profile,1,2,4,0.7544995263656458
6-2,sigma_profile,1,2,5,0.020997789706346703
6-5,sigma_profile,1,2,2,0.5387923619473594
6-5,sigma_profile,1,2,4,0.4335110958197144
6-5,sigma_profile,1,2,5,0.0276965422329262
6-6,sigma_profile,1,2,2,0.6092896174863387
6-6,sigma_profile,1,2,4,0.3907103825136612
6-6,sigma_profile,1,2,5,0.0
UUQU-4-N,sigma_profile,1,2,2,0.4245686243470001
UUQU-4-N,sigma_profile,1,2,4,0.18094031977204367
UUQU-4-N,sigma_profile,1,2,5,0.39449105588095607
NT3-3,sigma_profile,1,4,2,0.7225875516133967
NT3-3,sigma_profile,1,4,4,0.27527144823367494
NT3-3,sigma_profile,1,4,5,0.0021410001529285827
NT3-4,sigma_profile,1,4,2,0.5557270762581044
NT3-4,sigma_profile,1,4,4,0.43346711948132144
NT3-4,sigma_profile,1,4,5,0.010805804260574252
NT3-7,sigma_profile,1,4,2,0.3604559126167485
NT3-7,sigma_profile,1,4,4,0.6240303941744498
NT3-7,sigma_profile,1,4,5,0.015513693208801646
NT3F-1,sigma_profile,1,4,2,0.475712168615182
NT3F-1,sigma_profile,1,4,4,0.523135188539437
NT3F-1,sigma_profile,1,4,5,0.0011526428453811955
NT3F-4,sigma_profile,1,2,2,0.7490560100692258
NT3F-4,sigma_profile,1,2,4,0.24213341724354936
NT3F-4,sigma_profile,1,2,5,0.008810572687224669
EST-1,sigma_profile,1,4,2,0.5301245371928643
EST-1,sigma_profile,1,4,4,0.17418377650622688
EST-1,sigma_profile,1,4,5,0.2956916863009088
S3,sigma_profile,1,4,2,0.7485646989548065
S3,sigma_profile,1,4,4,0.2504048284999264
S3,sigma_profile,1,4,5,0.0010304725452671868
O5,sigma_profile,1,4,2,0.6433749496576722
O5,sigma_profile,1,4,4,0.2790978654853001
O5,sigma_profile,1,4,5,0.0775271848570278
SCUT1a,sigma_profile,1,5,2,0.22244488977955912
SCUT1a,sigma_profile,1,5,4,0.7004008016032064
SCUT1a,sigma_profile,1,5,5,0.07715430861723446
SCUT22b,sigma_profile,1,5,2,0.19274873524451938
SCUT22b,sigma_profile,1,5,4,0.3657672849915683
SCUT22b,sigma_profile,1,5,5,0.4414839797639123
M-0-0,sigma_profile,1,4,2,0.026544551381558524
M-0-0,sigma_profile,1,4,4,0.9039118286246508
M-0-0,sigma_profile,1,4,5,0.06954361999379076
M-1-0,sigma_profile,1,5,2,0.18550629805332894
M-1-0,sigma_profile,1,5,4,0.537379355471945
M-1-0,sigma_profile,1,5,5,0.27711434647472594
M-2-0,sigma_profile,1,5,2,0.015018203883495146
M-2-0,sigma_profile,1,5,4,0.8915351941747572
M-2-0,sigma_profile,1,5,5,0.09344660194174757
M-2-1,sigma_profile,1,4,2,0.05247008284749924
M-2-1,sigma_profile,1,4,4,0.7842896594047254
M-2-1,sigma_profile,1,4,5,0.1632402577477754
Li-2a,sigma_profile,1,4,2,0.5366512959134997
Li-2a,sigma_profile,1,4,4,0.13165845126411194
Li-2a,sigma_profile,1,4,5,0.3316902528223883
Li-4a,sigma_profile,1,2,2,0.328793462586124
Li-4a,sigma_profile,1,2,4,0.5220317256849863
Li-4a,sigma_profile,1,2,5,0.1491748117288896
Li-5c,sigma_profile,1,4,2,0.6061316803484671
Li-5c,sigma_profile,1,4,4,0.3528229184117943
Li-5c,sigma_profile,1,4,5,0.04104540123973865
Li-11a,sigma_profile,1,2,2,0.6573033707865169
Li-11a,sigma_profile,1,2,4,0.33206802307925903
Li-11a,sigma_profile,1,2,5,0.010628606134224113
Li-19,sigma_profile,1,2,2,0.6032770605759683
Li-19,sigma_profile,1,2,4,0.3828202581926515
Li-19,sigma_profile,1,2,5,0.013902681231380339
Li-22,sigma_profile,1,2,2,0.249119275289381
Li-22,sigma_profile,1,2,4,0.747357825868143
Li-22,sigma_profile,1,2,5,0.003522898842476095
06119KW,sigma_profile,2,2,2,0.9247153175235896
06119KW,sigma_profile,2,2,4,0.044549684082769124
06119KW,sigma_profile,2,2,5,0.030734998393641196
MJ01056,sigma_profile,2,2,2,0.9970351752662853
MJ01056,sigma_profile,2,2,4,0.0014275082051219484
MJ01056,sigma_profile,2,2,5,0.0015373165285928673
MJ01071,sigma_profile,2,2,2,0.7625062531265633
MJ01071,sigma_profile,2,2,4,0.13900700350175088
MJ01071,sigma_profile,2,2,5,0.09848674337168585
MJ01073,sigma_profile,2,2,2,0.8246040088441045
MJ01073,sigma_profile,2,2,4,0.16397839718728477
MJ01073,sigma_profile,2,2,5,0.011417593968610678
RT08049,sigma_profile,2,2,2,0.7991548778247289
RT08049,sigma_profile,2,2,4,0.1476024251331986
RT08049,sigma_profile,2,2,5,0.053242697042072386
07080KW,sigma_profile,2,2,2,0.9914353687549564
07080KW,sigma_profile,2,2,4,0.008564631245043617
07080KW,sigma_profile,2,2,5,0.0
08119KW,sigma_profile,2,2,2,0.9187642488251989
08119KW,sigma_profile,2,2,4,0.05851905271483739
08119KW,sigma_profile,2,2,5,0.02271669845996371
08123KW,sigma_profile,2,2,2,0.9476292651071672
08123KW,sigma_profile,2,2,4,0.006821839214497283
08123KW,sigma_profile,2,2,5,0.04554889567833571
Acid5-HOBA,sigma_profile,2,2,2,0.38710323169892524
Acid5-HOBA,sigma_profile,2,2,4,0.4859934690404995
Acid5-HOBA,sigma_profile,2,2,5,0.12690329926057528
7CB,sigma_profile,2,2,2,0.913827495412112
7CB,sigma_profile,2,2,4,0.046676773318439314
7CB,sigma_profile,2,2,5,0.03949573126944865
5OCB,sigma_profile,2,2,2,0.9891784881461327
5OCB,sigma_profile,2,2,4,0.00852603964244073
5OCB,sigma_profile,2,2,5,0.0022954722114263506
Comp35,sigma_profile,2,2,2,0.9523036156936491
Comp35,sigma_profile,2,2,4,0.0400034190956492
Comp35,sigma_profile,2,2,5,0.00769296521070177
RO-CM-4513,sigma_profile,2,2,2,0.9815660942177405
RO-CM-4513,sigma_profile,2,2,4,0.018433905782259334
RO-CM-4513,sigma_profile,2,2,5,0.0
PYP605,sigma_profile,2,2,2,1.0
PYP605,sigma_profile,2,2,4,0.0
PYP605,sigma_profile,2,2,5,0.0
RO-CM-1540,sigma_profile,2,2,2,1.0
RO-CM-1540,sigma_profile,2,2,4,0.0
RO-CM-1540,sigma_profile,2,2,5,0.0
Comp97,sigma_profile,2,2,2,0.9806465801627446
Comp97,sigma_profile,2,2,4,0.018583681548273587
Comp97,sigma_profile,2,2,5,0.0007697382889817463
Comp113,sigma_profile,2,2,2,0.9949649124940709
Comp113,sigma_profile,2,2,4,0.004268878537635455
Comp113,sigma_profile,2,2,5,0.0007662089682935431
BCH52F,sigma_profile,2,2,2,1.0
BCH52F,sigma_profile,2,2,4,0.0
BCH52F,sigma_profile,2,2,5,0.0
I32,sigma_profile,2,2,2,0.9814385713765786
I32,sigma_profile,2,2,4,0.01703284038384549
I32,sigma_profile,2,2,5,0.0015285882395758774
EC3F,sigma_profile,2,5,2,0.575203357338998
EC3F,sigma_profile,2,5,4,0.3758354489404694
EC3F,sigma_profile,2,5,5,0.04896119372053261
1O(M-O4)PEPEBNO2,sigma_profile,2,4,2,0.34602364943195
1O(M-O4)PEPEBNO2,sigma_profile,2,4,4,0.6510549501507072
1O(M-O4)PEPEBNO2,sigma_profile,2,4,5,0.0029214004173429174
1O(M-O5)PEPEBNO2,sigma_profile,2,4,2,0.4873417721518987
1O(M-O5)PEPEBNO2,sigma_profile,2,4,4,0.4927215189873418
1O(M-O5)PEPEBNO2,sigma_profile,2,4,5,0.019936708860759496
1O(M-O7)PEPEBNO2,sigma_profile,2,4,2,0.2549696575351561
1O(M-O7)PEPEBNO2,sigma_profile,2,4,4,0.7441937668477034
1O(M-O7)PEPEBNO2,sigma_profile,2,4,5,0.0008365756171405049
1O(M-O9)PEPEBNO2,sigma_profile,2,4,2,0.4001413372070197
1O(M-O9)PEPEBNO2,sigma_profile,2,4,4,0.5083428212476935
1O(M-O9)PEPEBNO2,sigma_profile,2,4,5,0.09151584154528677
5-6,sigma_profile,2,4,2,0.41972522080471053
5-6,sigma_profile,2,4,4,0.5396467124631992
5-6,sigma_profile,2,4,5,0.04062806673209028
5-9,sigma_profile,2,4,2,0.47647800183318045
5-9,sigma_profile,2,4,4,0.5040329972502291
5-9,sigma_profile,2,4,5,0.01948900091659028
6-7,sigma_profile,2,2,2,0.5803108808290156
6-7,sigma_profile,2,2,4,0.4196891191709845
6-7,sigma_profile,2,2,5,0.0
NT3-5,sigma_profile,2,4,2,0.5177635410599883
NT3-5,sigma_profile,2,4,4,0.48223645894001166
NT3-5,sigma_profile,2,4,5,0.0
NT3F-6,sigma_profile,2,2,2,0.3238783433994823
NT3F-6,sigma_profile,2,2,4,0.6715918895599655
NT3F-6,sigma_profile,2,2,5,0.0045297670405522
Sulfur-12,sigma_profile,2,2,2,0.40220718433008934
Sulfur-12,sigma_profile,2,2,4,0.5813624696306261
Sulfur-12,sigma_profile,2,2,5,0.016430346039284588
Sulfur-18,sigma_profile,2,2,2,0.8867096018735363
Sulfur-18,sigma_profile,2,2,4,0.03425058548009368
Sulfur-18,sigma_profile,2,2,5,0.07903981264637003
EST-2,sigma_profile,2,5,2,0.32400975940042726
EST-2,sigma_profile,2,5,4,0.486242280617784
EST-2,sigma_profile,2,5,5,0.18974795998178867
3CN,sigma_profile,2,5,2,0.828554198346912
3CN,sigma_profile,2,5,4,0.08577611181402169
3CN,sigma_profile,2,5,5,0.08566968983906634
O6,sigma_profile,2,2,2,0.46861823460288926
O6,sigma_profile,2,2,4,0.26283956590861957
O6,sigma_profile,2,2,5,0.268542199488491
2-2-Z1,sigma_profile,2,2,2,0.3249625619168299
2-2-Z1,sigma_profile,2,2,4,0.648427600506854
2-2-Z1,sigma_profile,2,2,5,0.026609837576316093
1-2-Z2,sigma_profile,2,4,2,0.765020920502092
1-2-Z2,sigma_profile,2,4,4,0.21389121338912134
1-2-Z2,sigma_profile,2,4,5,0.021087866108786612
SCUT1b,sigma_profile,2,5,2,0.7671854734111544
SCUT1b,sigma_profile,2,5,4,0.16018158236057067
SCUT1b,sigma_profile,2,5,5,0.07263294422827497
SCUT23a,sigma_profile,2,2,2,0.1766343160593298
SCUT23a,sigma_profile,2,2,4,0.40421168284197034
SCUT23a,sigma_profile,2,2,5,0.4191540010986999
M-0-2,sigma_profile,2,4,2,0.21580694793100658
M-0-2,sigma_profile,2,4,4,0.5684670823548466
M-0-2,sigma_profile,2,4,5,0.21572596971414693
Li-1b,sigma_profile,2,2,2,0.26773415044199794
Li-1b,sigma_profile,2,2,4,0.25222354791474594
Li-1b,sigma_profile,2,2,5,0.4800423016432561
Li-4c,sigma_profile,2,4,2,0.6101409175728718
Li-4c,sigma_profile,2,4,4,0.37040087510456216
Li-4c,sigma_profile,2,4,5,0.019458207322566118
Li-5a,sigma_profile,2,2,2,0.3967814575235582
Li-5a,sigma_profile,2,2,4,0.5806285050415226
Li-5a,sigma_profile,2,2,5,0.022590037434919177
Li-7,sigma_profile,2,4,2,0.4933887082705575
Li-7,sigma_profile,2,4,4,0.20062841963365316
Li-7,sigma_profile,2,4,5,0.3059828720957894
Li-10a,sigma_profile,2,2,2,0.8552455644124454
Li-10a,sigma_profile,2,2,4,0.13989457444073028
Li-10a,sigma_profile,2,2,5,0.004859861146824377
Li-11b,sigma_profile,2,2,2,0.8652107087965114
Li-11b,sigma_profile,2,2,4,0.12127819280122958
Li-11b,sigma_profile,2,2,5,0.013511098402258998
Li-15,sigma_profile,2,4,2,0.4081603125226072
Li-15,sigma_profile,2,4,4,0.3935831585039427
Li-15,sigma_profile,2,4,5,0.19825652897345003
Li-25,sigma_profile,2,4,2,0.6892706603653085
Li-25,sigma_profile,2,4,4,0.13449993613488312
Li-25,sigma_profile,2,4,5,0.17622940349980842
PR07117,sigma_profile,3,2,2,0.927027027027027
PR07117,sigma_profile,3,2,4,0.021283783783783785
PR07117,sigma_profile,3,2,5,0.05168918918918919
06129KW,sigma_profile,3,2,2,0.948768650008988
06129KW,sigma_profile,3,2,4,0.03019953262628079
06129KW,sigma_profile,3,2,5,0.02103181736473126
06128KW,sigma_profile,3,2,2,0.9566447552959255
06128KW,sigma_profile,3,2,4,0.007683207922241059
06128KW,sigma_profile,3,2,5,0.035672036781833484
06120KW,sigma_profile,3,2,2,0.8419976137719447
06120KW,sigma_profile,3,2,4,0.08820521561274927
06120KW,sigma_profile,3,2,5,0.06979717061530595
07007KW,sigma_profile,3,2,2,0.9043170103092785
07007KW,sigma_profile,3,2,4,0.060889175257731964
07007KW,sigma_profile,3,2,5,0.0347938144329897
MJ01064,sigma_profile,3,2,2,0.8497735463134314
MJ01064,sigma_profile,3,2,4,0.049089315281971364
MJ01064,sigma_profile,3,2,5,0.10113713840459726
01031MR,sigma_profile,3,2,2,0.8420045722536398
01031MR,sigma_profile,3,2,4,0.09323787751173145
01031MR,sigma_profile,3,2,5,0.0647575502346288
07094KW,sigma_profile,3,2,2,0.44128970163618864
07094KW,sigma_profile,3,2,4,0.1717998075072185
07094KW,sigma_profile,3,2,5,0.3869104908565929
07129KW,sigma_profile,3,2,2,0.9666984960611126
07129KW,sigma_profile,3,2,4,0.016543327763189307
07129KW,sigma_profile,3,2,5,0.01675817617569826
07036KW,sigma_profile,3,2,2,0.8405884118883218
07036KW,sigma_profile,3,2,4,0.018913239267487243
07036KW,sigma_profile,3,2,5,0.14049834884419093
07035KW,sigma_profile,3,2,2,0.48651789865178985
07035KW,sigma_profile,3,2,4,0.2400046490004649
07035KW,sigma_profile,3,2,5,0.27347745234774523
5CB,sigma_profile,3,2,2,0.5462067316314939
5CB,sigma_profile,3,2,4,0.448197524959646
5CB,sigma_profile,3,2,5,0.005595743408859926
6OCB,sigma_profile,3,2,2,0.9549881263642687
6OCB,sigma_profile,3,2,4,0.040802130058288755
6OCB,sigma_profile,3,2,5,0.004209743577442491
RO-CM-7037,sigma_profile,3,2,2,1.0
RO-CM-7037,sigma_profile,3,2,4,0.0
RO-CM-7037,sigma_profile,3,2,5,0.0
PYP609,sigma_profile,3,2,2,1.0
PYP609,sigma_profile,3,2,4,0.0
PYP609,sigma_profile,3,2,5,0.0
MBBA,sigma_profile,3,2,2,1.0
MBBA,sigma_profile,3,2,4,0.0
MBBA,sigma_profile,3,2,5,0.0
Comp114,sigma_profile,3,2,2,1.0
Comp114,sigma_profile,3,2,4,0.0
Comp114,sigma_profile,3,2,5,0.0
BCH5,sigma_profile,3,2,2,1.0
BCH5,sigma_profile,3,2,4,0.0
BCH5,sigma_profile,3,2,5,0.0
I35,sigma_profile,3,2,2,0.9985718819422407
I35,sigma_profile,3,2,4,0.0
I35,sigma_profile,3,2,5,0.0014281180577594415
HH33,sigma_profile,3,2,2,0.9517429180774284
HH33,sigma_profile,3,2,4,0.044027809574301455
HH33,sigma_profile,3,2,5,0.004229272348270337
EC1F,sigma_profile,3,5,2,0.676908150064683
EC1F,sigma_profile,3,5,4,0.18989650711513584
EC1F,sigma_profile,3,5,5,0.1331953428201811
EC6F,sigma_profile,3,5,2,0.516692421029935
EC6F,sigma_profile,3,5,4,0.1539511984763
