index,element,charge
0,C,-0.066799
1,O,-0.281867
2,C,0.536432
3,C,-0.373731
4,C,0.044987
5,C,-0.535666
6,C,0.863129
7,O,-0.526974
8,O,-0.521749
9,C,0.604239
10,C,-0.375826
11,C,0.011042
12,C,-0.256691
13,C,0.712941
14,O,-0.483385
15,O,-0.403716
16,C,0.411308
17,C,-0.292385
18,C,-0.103996
19,C,0.047007
20,C,0.186027
21,C,-0.394319
22,C,0.387349
23,F,-0.151444
24,C,-0.379931
25,C,0.618025
26,F,-0.186023
27,F,-0.182111
28,O,-0.3398
29,C,0.451757
30,C,-0.518543
31,C,0.295695
32,F,-0.132247
33,C,0.014638
34,F,-0.104432
35,C,0.296282
36,F,-0.132284
37,C,-0.478742
38,C,0.417337
39,F,-0.163435
40,C,-0.401172
41,C,-0.144724
42,C,-0.247758
43,C,0.032631
44,C,-0.413008
45,C,0.559141
46,O,-0.16996
47,C,-0.209784
48,C,-0.596421
49,H,0.09924
50,H,0.072692
51,H,0.072804
52,H,0.148105
53,H,0.123069
54,H,0.187591
55,H,0.10998
56,H,0.180296
57,H,0.123201
58,H,0.186462
59,H,0.238439
60,H,0.232731
61,H,0.178982
62,H,0.137999
63,H,0.155311
64,H,0.108951
65,H,0.203518
66,H,0.111139
67,H,0.109757
68,H,0.11817
69,H,0.180521
