index,element,charge
0,C,-0.255522
1,C,0.132647
2,C,-0.039404
3,C,0.017459
4,C,-0.079961
5,O,-0.311488
6,C,0.393539
7,C,0.024995
8,C,-0.317227
9,C,0.444424
10,F,-0.166082
11,C,-0.510293
12,C,0.812462
13,O,-0.478762
14,O,-0.384568
15,C,0.412302
16,C,-0.305177
17,C,-0.10328
18,C,0.02913
19,C,0.232015
20,C,-0.458326
21,C,0.484248
22,F,-0.15494
23,C,-0.442341
24,C,0.45928
25,N,-0.428017
26,C,0.475701
27,F,-0.156106
28,C,-0.441087
29,C,-0.062255
30,C,0.529113
31,F,-0.156967
32,F,-0.178063
33,F,-0.173054
34,C,-0.278586
35,C,0.45581
36,F,-0.174352
37,C,-0.327313
38,O,-0.344293
39,C,-0.001461
40,H,0.061803
41,H,0.059323
42,H,0.05815
43,H,-0.021742
44,H,-0.008549
45,H,0.060827
46,H,0.022815
47,H,0.023686
48,H,0.05736
49,H,0.106363
50,H,0.041377
51,H,0.151964
52,H,0.197947
53,H,0.132145
54,H,0.203821
55,H,0.193485
56,H,0.183425
57,H,0.172062
58,H,0.04148
59,H,0.088058
