index,element,charge
0,C,-0.045442
1,O,-0.285383
2,C,0.544848
3,C,-0.363375
4,C,0.022976
5,C,-0.47139
6,C,0.749574
7,O,-0.462328
8,O,-0.355327
9,C,0.425659
10,C,-0.397402
11,C,0.116301
12,C,-0.511601
13,C,0.765521
14,O,-0.48645
15,O,-0.382292
16,C,0.417357
17,C,-0.293782
18,C,-0.047833
19,C,-0.139771
20,N,0.812306
21,O,-0.437712
22,O,-0.43457
23,C,-0.074114
24,C,-0.250838
25,C,0.490486
26,O,-0.192372
27,C,-0.160189
28,C,-0.437813
29,C,0.55263
30,F,-0.173273
31,C,-0.588753
32,H,0.098999
33,H,0.065568
34,H,0.069454
35,H,0.1471
36,H,0.120669
37,H,0.188682
38,H,0.098455
39,H,0.183267
40,H,0.13295
41,H,0.139522
42,H,0.156414
43,H,0.125724
44,H,0.095772
45,H,0.089459
46,H,0.16592
47,H,0.216397
