index,element,charge
0,C,-0.443252
1,C,0.430074
2,C,-0.36487
3,C,0.021392
4,C,-0.384101
5,C,0.751922
6,O,-0.456859
7,O,-0.398663
8,C,0.520672
9,C,-0.376616
10,C,0.062883
11,C,-0.454304
12,C,0.764857
13,O,-0.485924
14,O,-0.336645
15,C,0.485689
16,C,-0.492874
17,C,0.385451
18,F,-0.127276
19,C,-0.377181
20,N,0.857554
21,O,-0.41071
22,O,-0.408728
23,C,0.388237
24,F,-0.127136
25,C,-0.494475
26,C,0.503811
27,F,-0.183409
28,C,-0.516123
29,C,0.442095
30,F,-0.161526
31,C,-0.467863
32,H,0.119283
33,H,0.131321
34,H,0.130587
35,H,0.160352
36,H,0.12132
37,H,0.174148
38,H,0.121303
39,H,0.237737
40,H,0.232372
41,H,0.229556
42,H,0.195917
