index,element,charge
0,C,-0.288997
1,C,0.28747
2,O,-0.368386
3,C,0.55832
4,C,-0.54863
5,C,0.494529
6,F,-0.154401
7,C,-0.572289
8,C,0.810854
9,O,-0.470603
10,O,-0.388202
11,C,0.446571
12,C,-0.266578
13,C,-0.041337
14,C,-0.222101
15,C,0.719369
16,O,-0.471205
17,O,-0.410145
18,C,0.505216
19,C,-0.321468
20,C,-0.013134
21,C,-0.227276
22,C,0.703055
23,O,-0.447847
24,O,-0.383442
25,C,0.571345
26,C,-0.561685
27,C,0.508342
28,F,-0.152559
29,C,-0.495096
30,C,0.478563
31,N,-0.43409
32,C,0.511567
33,F,-0.149264
34,C,-0.573977
35,C,0.026994
36,C,0.523229
37,F,-0.173856
38,F,-0.166783
39,F,-0.175906
40,C,-0.321665
41,C,0.032812
42,C,0.551658
43,F,-0.181114
44,F,-0.175018
45,F,-0.189822
46,C,-0.332639
47,C,0.481209
48,F,-0.172288
49,C,-0.565811
50,H,0.073971
51,H,0.10012
52,H,0.081765
53,H,0.033121
54,H,-0.008138
55,H,0.216568
56,H,0.169944
57,H,0.131651
58,H,0.187922
59,H,0.120363
60,H,0.230279
61,H,0.256802
62,H,0.195024
63,H,0.191669
64,H,0.225448
