index,element,charge
0,C,-0.310734
1,C,0.154603
2,C,0.190221
3,C,-0.35557
4,C,0.238047
5,O,-0.267365
6,C,0.455667
7,C,-0.529508
8,C,0.523279
9,O,-0.272059
10,C,-0.069531
11,C,-0.389518
12,C,0.025824
13,C,-0.408782
14,C,0.694265
15,O,-0.453973
16,O,-0.378953
17,C,0.438308
18,C,-0.316477
19,C,-0.004351
20,C,-0.228941
21,C,0.709285
22,O,-0.47892
23,O,-0.411819
24,C,0.466055
25,C,-0.297307
26,C,-0.05471
27,C,-0.147951
28,N,0.821285
29,O,-0.435817
30,O,-0.43815
31,C,-0.0595
32,C,-0.276708
33,C,-0.022232
34,C,-0.281548
35,H,0.071892
36,H,0.074239
37,H,0.059453
38,H,-0.023517
39,H,-0.031167
40,H,-0.028809
41,H,-0.015173
42,H,0.095534
43,H,0.070747
44,H,0.028443
45,H,0.025169
46,H,0.14643
47,H,0.099117
48,H,0.072164
49,H,0.072928
50,H,0.153583
51,H,0.118431
52,H,0.178403
53,H,0.11319
54,H,0.185154
55,H,0.138518
56,H,0.138175
57,H,0.160353
58,H,0.117277
59,H,0.153054
