index,element,charge
0,C,-0.033296
1,O,-0.285115
2,C,0.511785
3,C,-0.469076
4,C,0.152502
5,C,-0.545248
6,C,0.832694
7,O,-0.518763
8,O,-0.463218
9,C,0.520308
10,C,-0.362259
11,C,-0.009718
12,C,-0.058169
13,C,0.410017
14,O,-0.367855
15,S,-0.348921
16,C,0.384293
17,C,-0.190186
18,C,-0.118246
19,C,-0.116116
20,N,0.810723
21,O,-0.431449
22,O,-0.434547
23,C,-0.033306
24,C,-0.307884
25,C,-0.111237
26,C,-0.307026
27,C,0.443378
28,O,-0.145669
29,C,-0.199363
30,C,-0.450917
31,H,0.093624
32,H,0.064614
33,H,0.064332
34,H,0.177227
35,H,0.104516
36,H,0.19948
37,H,0.113594
38,H,0.144568
39,H,0.14476
40,H,0.131287
41,H,0.191741
42,H,0.179447
43,H,0.165537
44,H,0.12288
45,H,0.099172
46,H,0.100506
47,H,0.144597
