molecule_id,family,cv_fold,true_lbl,class_lbl,score
Li-23,dipole_prop,7,4,5,0.39734323704670776
Li-24,dipole_prop,7,2,2,0.3788931838808554
Li-24,dipole_prop,7,2,4,0.29721969659741565
Li-24,dipole_prop,7,2,5,0.32388711952172905
Li-29,dipole_prop,7,2,2,0.09365703703311497
Li-29,dipole_prop,7,2,4,0.47764848299441576
Li-29,dipole_prop,7,2,5,0.42869447997246923
RT08062,dipole_prop,8,2,2,0.6409460445052774
RT08062,dipole_prop,8,2,4,0.1281238578443264
RT08062,dipole_prop,8,2,5,0.2309300976503963
06100KW,dipole_prop,8,2,2,0.6617848118961925
06100KW,dipole_prop,8,2,4,0.11657051182093701
06100KW,dipole_prop,8,2,5,0.2216446762828703
09078KW,dipole_prop,8,2,2,0.6770418843326509
09078KW,dipole_prop,8,2,4,0.10831944184406735
09078KW,dipole_prop,8,2,5,0.21463867382328178
07039KW,dipole_prop,8,2,2,0.43776397575277043
07039KW,dipole_prop,8,2,4,0.25382171691947886
07039KW,dipole_prop,8,2,5,0.30841430732775077
Acid2,dipole_prop,8,2,2,0.699467688099342
Acid2,dipole_prop,8,2,4,0.09653297904262598
Acid2,dipole_prop,8,2,5,0.20399933285803196
Acid3,dipole_prop,8,2,2,0.5986940675854321
Acid3,dipole_prop,8,2,4,0.1524660520733502
Acid3,dipole_prop,8,2,5,0.24883988034121768
CCH-7,dipole_prop,8,2,2,0.6933936674859392
CCH-7,dipole_prop,8,2,4,0.09968369127659903
CCH-7,dipole_prop,8,2,5,0.20692264123746182
CCH-301,dipole_prop,8,2,2,0.597544754902381
CCH-301,dipole_prop,8,2,4,0.1531440840235502
CCH-301,dipole_prop,8,2,5,0.24931116107406887
Comp119,dipole_prop,8,2,2,0.9130181297639414
Comp119,dipole_prop,8,2,4,0.012202849320825875
Comp119,dipole_prop,8,2,5,0.07477902091523277
5-4,dipole_prop,8,4,2,0.3011549521849852
5-4,dipole_prop,8,4,4,0.3463908570039948
5-4,dipole_prop,8,4,5,0.3524541908110199
6-1,dipole_prop,8,4,2,0.11599459551922252
6-1,dipole_prop,8,4,4,0.46993890997422455
6-1,dipole_prop,8,4,5,0.41406649450655303
3JK,dipole_prop,8,5,2,0.40757595920464573
3JK,dipole_prop,8,5,4,0.2739425936122039
3JK,dipole_prop,8,5,5,0.3184814471831504
NT3F-2,dipole_prop,8,2,2,0.1147647843384585
NT3F-2,dipole_prop,8,2,4,0.4706857380994052
NT3F-2,dipole_prop,8,2,5,0.4145494775621362
NT3F-7,dipole_prop,8,2,2,0.1861045963521659
NT3F-7,dipole_prop,8,2,4,0.42484680290766924
NT3F-7,dipole_prop,8,2,5,0.38904860074016495
Sulfur-13,dipole_prop,8,2,2,0.3282359012491101
Sulfur-13,dipole_prop,8,2,4,0.3278071271818341
Sulfur-13,dipole_prop,8,2,5,0.3439569715690558
Sulfur-19,dipole_prop,8,2,2,0.4468434008573612
Sulfur-19,dipole_prop,8,2,4,0.2478229469579126
Sulfur-19,dipole_prop,8,2,5,0.3053336521847261
EST-4,dipole_prop,8,4,2,0.6960695411562601
EST-4,dipole_prop,8,4,4,0.09829176497788539
EST-4,dipole_prop,8,4,5,0.20563869386585443
SCUT22c,dipole_prop,8,5,2,0.2129675461746488
SCUT22c,dipole_prop,8,5,4,0.4067702990512552
SCUT22c,dipole_prop,8,5,5,0.380262154774096
M-1-1,dipole_prop,8,4,2,0.24287172169279939
M-1-1,dipole_prop,8,4,4,0.3864004582180388
M-1-1,dipole_prop,8,4,5,0.37072782008916194
M-1-2,dipole_prop,8,4,2,0.16455788686077688
M-1-2,dipole_prop,8,4,4,0.4391080754501879
M-1-2,dipole_prop,8,4,5,0.39633403768903536
Li-13a,dipole_prop,8,2,2,0.24939647562030326
Li-13a,dipole_prop,8,2,4,0.3819339142805984
Li-13a,dipole_prop,8,2,5,0.3686696100990983
Li-16,dipole_prop,8,4,2,0.20452373164212
Li-16,dipole_prop,8,4,4,0.4124804525501025
Li-16,dipole_prop,8,4,5,0.3829958158077775
Li-21,dipole_prop,8,2,2,0.1961062699478245
Li-21,dipole_prop,8,2,4,0.4181485753386896
Li-21,dipole_prop,8,2,5,0.3857451547134859
07031KW,dipole_prop,9,2,2,0.6439454747528698
07031KW,dipole_prop,9,2,4,0.12820476103490636
07031KW,dipole_prop,9,2,5,0.22784976421222386
PR09089,dipole_prop,9,2,2,0.6640052437929178
PR09089,dipole_prop,9,2,4,0.11714716668122577
PR09089,dipole_prop,9,2,5,0.21884758952585648
06107KW,dipole_prop,9,2,2,0.6836194009265103
06107KW,dipole_prop,9,2,4,0.10662034101974252
06107KW,dipole_prop,9,2,5,0.20976025805374718
06131KW,dipole_prop,9,2,2,0.6360664168467701
06131KW,dipole_prop,9,2,4,0.1326241545560273
06131KW,dipole_prop,9,2,5,0.23130942859720252
07056KW,dipole_prop,9,2,2,0.6415945779753318
07056KW,dipole_prop,9,2,4,0.12951900882683498
07056KW,dipole_prop,9,2,5,0.2288864131978331
07038KW,dipole_prop,9,2,2,0.3758716900166672
07038KW,dipole_prop,9,2,4,0.29581105172533745
07038KW,dipole_prop,9,2,5,0.32831725825799535
7OCB,dipole_prop,9,2,2,0.6233453310563215
7OCB,dipole_prop,9,2,4,0.13984586254737977
7OCB,dipole_prop,9,2,5,0.2368088063962987
HP33,dipole_prop,9,2,2,0.42888083712283853
HP33,dipole_prop,9,2,4,0.2605603131174099
HP33,dipole_prop,9,2,5,0.3105588497597515
RM734,dipole_prop,9,4,2,0.20544663776120678
RM734,dipole_prop,9,4,4,0.41112306377491703
RM734,dipole_prop,9,4,5,0.3834302984638763
EC2F,dipole_prop,9,5,2,0.16995759386402032
EC2F,dipole_prop,9,5,4,0.43462115060791445
EC2F,dipole_prop,9,5,5,0.39542125552806523
EC4F,dipole_prop,9,2,2,0.1564844447050117
EC4F,dipole_prop,9,2,4,0.44337658908380373
EC4F,dipole_prop,9,2,5,0.4001389662111846
5-5,dipole_prop,9,4,2,0.24000600712660194
5-5,dipole_prop,9,4,4,0.38785623279153153
5-5,dipole_prop,9,4,5,0.37213776008186644
6-3,dipole_prop,9,2,2,0.1291256459091247
6-3,dipole_prop,9,2,4,0.46073848975186055
6-3,dipole_prop,9,2,5,0.4101358643390148
6-4,dipole_prop,9,2,2,0.20185664254727
6-4,dipole_prop,9,2,4,0.4135224110923737
6-4,dipole_prop,9,2,5,0.3846209463603563
6-9,dipole_prop,9,2,2,0.14167100370726654
6-9,dipole_prop,9,2,4,0.45285724992867615
6-9,dipole_prop,9,2,5,0.4054717463640573
NT3-6,dipole_prop,9,4,2,0.2577509605131215
NT3-6,dipole_prop,9,4,4,0.3758290665001339
NT3-6,dipole_prop,9,4,5,0.3664199729867446
DIO-2,dipole_prop,9,5,2,0.1548938980212287
DIO-2,dipole_prop,9,5,4,0.44440243751851444
DIO-2,dipole_prop,9,5,5,0.400703664460257
S2,dipole_prop,9,4,2,0.15229526143274857
S2,dipole_prop,9,4,4,0.44607460981280267
S2,dipole_prop,9,4,5,0.40163012875444865
S5,dipole_prop,9,4,2,0.13887126060651067
S5,dipole_prop,9,4,4,0.4546289633262009
S5,dipole_prop,9,4,5,0.4064997760672885
Li-5b,dipole_prop,9,4,2,0.1302364214806415
Li-5b,dipole_prop,9,4,4,0.4600469483243464
Li-5b,dipole_prop,9,4,5,0.4097166301950121
Li-9b,dipole_prop,9,2,2,0.11773183928249444
Li-9b,dipole_prop,9,2,4,0.4677519179517232
Li-9b,dipole_prop,9,2,5,0.41451624276578225
Li-11c,dipole_prop,9,2,2,0.088768432666709
Li-11c,dipole_prop,9,2,4,0.4847398882904457
Li-11c,dipole_prop,9,2,5,0.4264916790428453
Li-17a,dipole_prop,9,2,2,0.19542130041550276
Li-17a,dipole_prop,9,2,4,0.41781261522073104
Li-17a,dipole_prop,9,2,5,0.38676608436376625
06115KW,dipole_prop,10,2,2,0.7120266543873219
06115KW,dipole_prop,10,2,4,0.1015739080761517
06115KW,dipole_prop,10,2,5,0.18639943753652635
MJ01041,dipole_prop,10,2,2,0.6535006498640008
MJ01041,dipole_prop,10,2,4,0.1324877457245988
MJ01041,dipole_prop,10,2,5,0.21401160441140044
RT08050,dipole_prop,10,2,2,0.654854519690318
RT08050,dipole_prop,10,2,4,0.13174902715802272
RT08050,dipole_prop,10,2,5,0.21339645315165923
06101KW,dipole_prop,10,2,2,0.7442662744981229
06101KW,dipole_prop,10,2,4,0.08553464812309725
06101KW,dipole_prop,10,2,5,0.17019907737877982
08125KW,dipole_prop,10,2,2,0.6508430649117607
08125KW,dipole_prop,10,2,4,0.13394084209467666
08125KW,dipole_prop,10,2,5,0.21521609299356265
08128KW,dipole_prop,10,2,2,0.6407587152898456
08128KW,dipole_prop,10,2,4,0.13949057292753284
08128KW,dipole_prop,10,2,5,0.21975071178262146
Acid1,dipole_prop,10,2,2,0.7898225869752377
Acid1,dipole_prop,10,2,4,0.0642758601710362
Acid1,dipole_prop,10,2,5,0.145901552853726
Comp36,dipole_prop,10,2,2,0.6902250498554845
Comp36,dipole_prop,10,2,4,0.1128355239741373
Comp36,dipole_prop,10,2,5,0.1969394261703782
Comp49,dipole_prop,10,2,2,0.5998574465328061
Comp49,dipole_prop,10,2,4,0.16254734458291223
Comp49,dipole_prop,10,2,5,0.23759520888428162
Comp93,dipole_prop,10,2,2,0.9247022460908015
Comp93,dipole_prop,10,2,4,0.014158101457008836
Comp93,dipole_prop,10,2,5,0.06113965245218958
EC7F,dipole_prop,10,2,2,0.22766226355415525
EC7F,dipole_prop,10,2,4,0.3959169851648955
EC7F,dipole_prop,10,2,5,0.3764207512809492
RM734-2,dipole_prop,10,4,2,0.1257949697047153
RM734-2,dipole_prop,10,4,4,0.4595077428244125
RM734-2,dipole_prop,10,4,5,0.41469728747087226
5-7,dipole_prop,10,4,2,0.19645047389064482
5-7,dipole_prop,10,4,4,0.41587303575291823
5-7,dipole_prop,10,4,5,0.3876764903564368
NT3-1,dipole_prop,10,4,2,0.18044692159205336
NT3-1,dipole_prop,10,4,4,0.4259892918064549
NT3-1,dipole_prop,10,4,5,0.3935637866014916
NT3-2,dipole_prop,10,4,2,0.1862878345256463
NT3-2,dipole_prop,10,4,4,0.42230839261918657
NT3-2,dipole_prop,10,4,5,0.39140377285516714
Sulfur-14,dipole_prop,10,5,2,0.33765105681614604
Sulfur-14,dipole_prop,10,5,4,0.32471429277101094
Sulfur-14,dipole_prop,10,5,5,0.337634650412843
S6,dipole_prop,10,2,2,0.0874664224387358
S6,dipole_prop,10,2,4,0.48130994067547245
S6,dipole_prop,10,2,5,0.4312236368857918
1-2-Z1,dipole_prop,10,4,2,0.2882672943118806
1-2-Z1,dipole_prop,10,4,4,0.3567214629835468
1-2-Z1,dipole_prop,10,4,5,0.3550112427045727
SCUT22d,dipole_prop,10,5,2,0.30736294428828026
SCUT22d,dipole_prop,10,5,4,0.3443346789892576
SCUT22d,dipole_prop,10,5,5,0.34830237672246206
M-2-2,dipole_prop,10,4,2,0.17236714973696918
M-2-2,dipole_prop,10,4,4,0.431056862689213
M-2-2,dipole_prop,10,4,5,0.39657598757381785
Li-9a,dipole_prop,10,2,2,0.09816819122327698
Li-9a,dipole_prop,10,2,4,0.47543720846999743
Li-9a,dipole_prop,10,2,5,0.42639460030672555
Li-10b,dipole_prop,10,2,2,0.09554722203924904
Li-10b,dipole_prop,10,2,4,0.4768937920091707
Li-10b,dipole_prop,10,2,5,0.4275589859515802
Li-18,dipole_prop,10,2,2,0.06833239185846264
Li-18,dipole_prop,10,2,4,0.4912143794242839
Li-18,dipole_prop,10,2,5,0.44045322871725356
MJ01077,sigma_profile,1,2,2,0.6872585419421187
MJ01077,sigma_profile,1,2,4,0.1610119769887402
MJ01077,sigma_profile,1,2,5,0.15172948106914108
MJ01075,sigma_profile,1,2,2,0.7812499821177721
MJ01075,sigma_profile,1,2,4,0.1017230935080786
MJ01075,sigma_profile,1,2,5,0.1170269243741494
RT09068,sigma_profile,1,2,2,0.6161392656649093
RT09068,sigma_profile,1,2,4,0.23979101877534947
RT09068,sigma_profile,1,2,5,0.14406971555974132
07004KW,sigma_profile,1,2,2,0.7015520638248385
07004KW,sigma_profile,1,2,4,0.18218803757269134
07004KW,sigma_profile,1,2,5,0.1162598986024702
08118KW,sigma_profile,1,2,2,0.6852575001780182
08118KW,sigma_profile,1,2,4,0.20495974711240217
08118KW,sigma_profile,1,2,5,0.10978275270957956
09079KW,sigma_profile,1,2,2,0.6337878506656454
09079KW,sigma_profile,1,2,4,0.22535193096207576
09079KW,sigma_profile,1,2,5,0.14086021837227897
Acid4,sigma_profile,1,2,2,0.20844093762816274
Acid4,sigma_profile,1,2,4,0.4156303299128412
Acid4,sigma_profile,1,2,5,0.37592873245899605
Comp89,sigma_profile,1,2,2,0.9416512050287004
Comp89,sigma_profile,1,2,4,0.04588626166420697
Comp89,sigma_profile,1,2,5,0.012462533307092623
Comp120,sigma_profile,1,2,2,0.08528396431253704
Comp120,sigma_profile,1,2,4,0.46935134704310333
Comp120,sigma_profile,1,2,5,0.4453646886443597
1O(M-O2)PEPEBNO2,sigma_profile,1,4,2,0.23545568494079958
1O(M-O2)PEPEBNO2,sigma_profile,1,4,4,0.41947666342075834
1O(M-O2)PEPEBNO2,sigma_profile,1,4,5,0.345067651638442
RM734-3,sigma_profile,1,2,2,0.21119225337412412
RM734-3,sigma_profile,1,2,4,0.4306278644565723
RM734-3,sigma_profile,1,2,5,0.3581798821693037
6-2,sigma_profile,1,2,2,0.24652766671172716
6-2,sigma_profile,1,2,4,0.4170640457803469
6-2,sigma_profile,1,2,5,0.336408287507926
6-5,sigma_profile,1,2,2,0.28377207367810103
6-5,sigma_profile,1,2,4,0.38680289457226497
6-5,sigma_profile,1,2,5,0.32942503174963395
UUQU-4-N,sigma_profile,1,2,2,0.07487933293790996
UUQU-4-N,sigma_profile,1,2,4,0.4453927120083205
UUQU-4-N,sigma_profile,1,2,5,0.47972795505376953
NT3-7,sigma_profile,1,4,2,0.3267433196370473
NT3-7,sigma_profile,1,4,4,0.36772723911687855
NT3-7,sigma_profile,1,4,5,0.3055294412460742
NT3F-4,sigma_profile,1,2,2,0.23793222174755282
NT3F-4,sigma_profile,1,2,4,0.4131878095197437
NT3F-4,sigma_profile,1,2,5,0.3488799687327034
S3,sigma_profile,1,4,2,0.22864998907041903
S3,sigma_profile,1,4,4,0.41894916651809644
S3,sigma_profile,1,4,5,0.3524008444114846
O5,sigma_profile,1,4,2,0.2716031927714485
O5,sigma_profile,1,4,4,0.39970049197326435
O5,sigma_profile,1,4,5,0.32869631525528714
SCUT22b,sigma_profile,1,5,2,0.14905035701962147
SCUT22b,sigma_profile,1,5,4,0.41416119725796297
SCUT22b,sigma_profile,1,5,5,0.4367884457224156
M-1-0,sigma_profile,1,5,2,0.1394096075237055
M-1-0,sigma_profile,1,5,4,0.4094353503374589
M-1-0,sigma_profile,1,5,5,0.45115504213883556
M-2-1,sigma_profile,1,4,2,0.10995589732349462
M-2-1,sigma_profile,1,4,4,0.40428114885687216
M-2-1,sigma_profile,1,4,5,0.4857629538196333
Li-2a,sigma_profile,1,4,2,0.22863539043453024
Li-2a,sigma_profile,1,4,4,0.40545483417784833
Li-2a,sigma_profile,1,4,5,0.3659097753876214
Li-11a,sigma_profile,1,2,2,0.35871069375646225
Li-11a,sigma_profile,1,2,4,0.3668568120022315
Li-11a,sigma_profile,1,2,5,0.2744324942413061
Li-22,sigma_profile,1,2,2,0.30349664296161644
Li-22,sigma_profile,1,2,4,0.3986290732968739
Li-22,sigma_profile,1,2,5,0.2978742837415097
06121KW,sigma_profile,2,2,2,0.8570989194584964
06121KW,sigma_profile,2,2,4,0.09222013029954881
06121KW,sigma_profile,2,2,5,0.050680950241954605
MJ01066,sigma_profile,2,2,2,0.7190760350539502
MJ01066,sigma_profile,2,2,4,0.13710104287096836
MJ01066,sigma_profile,2,2,5,0.14382292207508143
PR10004,sigma_profile,2,2,2,0.45130685481615823
PR10004,sigma_profile,2,2,4,0.3066600074630236
PR10004,sigma_profile,2,2,5,0.24203313772081822
08141KW,sigma_profile,2,2,2,0.6675514480498503
08141KW,sigma_profile,2,2,4,0.15397381323609247
08141KW,sigma_profile,2,2,5,0.17847473871405725
07099KW,sigma_profile,2,2,2,0.3773700212400488
07099KW,sigma_profile,2,2,4,0.34289938218189736
07099KW,sigma_profile,2,2,5,0.27973059657805394
AF01009,sigma_profile,2,2,2,0.4331076397415113
AF01009,sigma_profile,2,2,4,0.3735515357992053
AF01009,sigma_profile,2,2,5,0.1933408244592835
08116KW,sigma_profile,2,2,2,0.33408685146510453
08116KW,sigma_profile,2,2,4,0.4039602253837683
08116KW,sigma_profile,2,2,5,0.26195292315112717
08131KW,sigma_profile,2,2,2,0.36686411499598187
08131KW,sigma_profile,2,2,4,0.34657494806960065
08131KW,sigma_profile,2,2,5,0.28656093693441753
6CB,sigma_profile,2,2,2,0.4944826367870087
6CB,sigma_profile,2,2,4,0.3332677989074369
6CB,sigma_profile,2,2,5,0.17224956430555446
PCH-4,sigma_profile,2,2,2,0.030148126466674148
PCH-4,sigma_profile,2,2,4,0.4562411195334383
PCH-4,sigma_profile,2,2,5,0.5136107539998875
PCH-5,sigma_profile,2,2,2,0.03498486307799749
PCH-5,sigma_profile,2,2,4,0.444142071395806
PCH-5,sigma_profile,2,2,5,0.5208730655261965
PCH-7,sigma_profile,2,2,2,0.03670427105014386
PCH-7,sigma_profile,2,2,4,0.4339866180512571
PCH-7,sigma_profile,2,2,5,0.5293091108985991
EC5F,sigma_profile,2,5,2,0.3192048627468019
EC5F,sigma_profile,2,5,4,0.3589600784507288
EC5F,sigma_profile,2,5,5,0.32183505880246943
6-6,sigma_profile,2,2,2,0.35391591026490304
6-6,sigma_profile,2,2,4,0.3609185159513704
6-6,sigma_profile,2,2,5,0.28516557378372664
NT3-3,sigma_profile,2,4,2,0.2790218432598973
NT3-3,sigma_profile,2,4,4,0.4100877411627045
NT3-3,sigma_profile,2,4,5,0.3108904155773981
NT3-4,sigma_profile,2,4,2,0.3166332225254742
NT3-4,sigma_profile,2,4,4,0.39027223527761795
NT3-4,sigma_profile,2,4,5,0.29309454219690795
NT3F-1,sigma_profile,2,4,2,0.23884166384017885
NT3F-1,sigma_profile,2,4,4,0.4398955236291696
NT3F-1,sigma_profile,2,4,5,0.3212628125306515
EST-1,sigma_profile,2,4,2,0.07666859599086724
EST-1,sigma_profile,2,4,4,0.42131171306110543
EST-1,sigma_profile,2,4,5,0.5020196909480273
SCUT1a,sigma_profile,2,5,2,0.3163015668123667
SCUT1a,sigma_profile,2,5,4,0.357527359059445
SCUT1a,sigma_profile,2,5,5,0.32617107412818835
M-0-0,sigma_profile,2,4,2,0.09749535867436337
M-0-0,sigma_profile,2,4,4,0.4060331721627949
M-0-0,sigma_profile,2,4,5,0.4964714691628418
Li-4a,sigma_profile,2,2,2,0.407556219281227
Li-4a,sigma_profile,2,2,4,0.3317871515328713
Li-4a,sigma_profile,2,2,5,0.26065662918590177
Li-5c,sigma_profile,2,4,2,0.3222502308487393
Li-5c,sigma_profile,2,4,4,0.3420314913110976
Li-5c,sigma_profile,2,4,5,0.33571827784016317
Li-7,sigma_profile,2,4,2,0.16026318279480437
Li-7,sigma_profile,2,4,4,0.41031357616371156
Li-7,sigma_profile,2,4,5,0.4294232410414841
Li-19,sigma_profile,2,2,2,0.40677308647064403
Li-19,sigma_profile,2,2,4,0.3616937841871559
Li-19,sigma_profile,2,2,5,0.2315331293421999
06119KW,sigma_profile,3,2,2,0.7316340747560299
06119KW,sigma_profile,3,2,4,0.1836351834583444
06119KW,sigma_profile,3,2,5,0.08473074178562572
MJ01071,sigma_profile,3,2,2,0.563936419150774
MJ01071,sigma_profile,3,2,4,0.21695222340198425
MJ01071,sigma_profile,3,2,5,0.21911135744724183
MJ01073,sigma_profile,3,2,2,0.7113367518281984
MJ01073,sigma_profile,3,2,4,0.1226381261517602
MJ01073,sigma_profile,3,2,5,0.16602512202004133
08119KW,sigma_profile,3,2,2,0.714764761393514
08119KW,sigma_profile,3,2,4,0.19815414852798968
08119KW,sigma_profile,3,2,5,0.08708109007849636
08123KW,sigma_profile,3,2,2,0.7582072610304348
08123KW,sigma_profile,3,2,4,0.17420350612280192
08123KW,sigma_profile,3,2,5,0.06758923284676335
7CB,sigma_profile,3,2,2,0.573194117110421
7CB,sigma_profile,3,2,4,0.2919152453072341
7CB,sigma_profile,3,2,5,0.1348906375823448
5OCB,sigma_profile,3,2,2,0.6498053874095788
5OCB,sigma_profile,3,2,4,0.24506535729747742
5OCB,sigma_profile,3,2,5,0.10512925529294379
Comp35,sigma_profile,3,2,2,0.7148423183077601
Comp35,sigma_profile,3,2,4,0.19213538976098976
Comp35,sigma_profile,3,2,5,0.09302229193125011
PYP605,sigma_profile,3,2,2,0.8676722460285395
PYP605,sigma_profile,3,2,4,0.09941952243178392
PYP605,sigma_profile,3,2,5,0.032908231539676494
Comp113,sigma_profile,3,2,2,0.887674140183055
Comp113,sigma_profile,3,2,4,0.06892401329698523
Comp113,sigma_profile,3,2,5,0.04340184651995973
BCH52F,sigma_profile,3,2,2,0.6887617263440082
BCH52F,sigma_profile,3,2,4,0.1924025055667205
BCH52F,sigma_profile,3,2,5,0.11883576808927132
I32,sigma_profile,3,2,2,0.8304331274693739
I32,sigma_profile,3,2,4,0.09878830490653814
I32,sigma_profile,3,2,5,0.07077856762408788
1O(M-O4)PEPEBNO2,sigma_profile,3,4,2,0.30905103423150393
1O(M-O4)PEPEBNO2,sigma_profile,3,4,4,0.41108619430795296
1O(M-O4)PEPEBNO2,sigma_profile,3,4,5,0.27986277146054317
1O(M-O9)PEPEBNO2,sigma_profile,3,4,2,0.41636813527443506
1O(M-O9)PEPEBNO2,sigma_profile,3,4,4,0.3205226806686886
1O(M-O9)PEPEBNO2,sigma_profile,3,4,5,0.2631091840568763
5-6,sigma_profile,3,4,2,0.4075161395480568
5-6,sigma_profile,3,4,4,0.3268867531882652
5-6,sigma_profile,3,4,5,0.26559710726367797
5-9,sigma_profile,3,4,2,0.5443048851942136
5-9,sigma_profile,3,4,4,0.24040656995858656
5-9,sigma_profile,3,4,5,0.21528854484719978
6-7,sigma_profile,3,2,2,0.43981254899560734
6-7,sigma_profile,3,2,4,0.29883817993646156
6-7,sigma_profile,3,2,5,0.261349271067931
NT3-5,sigma_profile,3,4,2,0.3587193788453946
NT3-5,sigma_profile,3,4,4,0.37570514029626495
NT3-5,sigma_profile,3,4,5,0.2655754808583404
3CN,sigma_profile,3,5,2,0.5414912235589648
3CN,sigma_profile,3,5,4,0.2885479375082813
3CN,sigma_profile,3,5,5,0.16996083893275407
2-2-Z1,sigma_profile,3,2,2,0.40821377936984643
2-2-Z1,sigma_profile,3,2,4,0.3223897604547826
2-2-Z1,sigma_profile,3,2,5,0.26939646017537094
SCUT1b,sigma_profile,3,5,2,0.2587058224900684
SCUT1b,sigma_profile,3,5,4,0.38597394433533055
SCUT1b,sigma_profile,3,5,5,0.355320233174601
M-2-0,sigma_profile,3,5,2,0.13088208929713108
M-2-0,sigma_profile,3,5,4,0.38570742260771945
M-2-0,sigma_profile,3,5,5,0.4834104880951495
Li-10a,sigma_profile,3,2,2,0.41162640477575707
Li-10a,sigma_profile,3,2,4,0.29593721189245414
Li-10a,sigma_profile,3,2,5,0.29243638333178884
Li-15,sigma_profile,3,4,2,0.3175676876217778
Li-15,sigma_profile,3,4,4,0.24914325506219726
Li-15,sigma_profile,3,4,5,0.4332890573160251
MJ01056,sigma_profile,4,2,2,0.8778620411719542
MJ01056,sigma_profile,4,2,4,0.06355294345802583
MJ01056,sigma_profile,4,2,5,0.058585015370020144
RT08049,sigma_profile,4,2,2,0.2764368096137092
RT08049,sigma_profile,4,2,4,0.41150657280357567
RT08049,sigma_profile,4,2,5,0.31205661758271513
07080KW,sigma_profile,4,2,2,0.8228161168199787
07080KW,sigma_profile,4,2,4,0.10370822279640676
07080KW,sigma_profile,4,2,5,0.07347566038361467
Acid5-HOBA,sigma_profile,4,2,2,0.2232067328665927
Acid5-HOBA,sigma_profile,4,2,4,0.41796454190200444
Acid5-HOBA,sigma_profile,4,2,5,0.3588287252314028
RO-CM-4513,sigma_profile,4,2,2,0.5383981597799411
RO-CM-4513,sigma_profile,4,2,4,0.3101748407309473
RO-CM-4513,sigma_profile,4,2,5,0.15142699948911156
RO-CM-1540,sigma_profile,4,2,2,0.7788524024535692
RO-CM-1540,sigma_profile,4,2,4,0.11443885180966396
RO-CM-1540,sigma_profile,4,2,5,0.10670874573676681
Comp97,sigma_profile,4,2,2,0.8135537519831102
Comp97,sigma_profile,4,2,4,0.116057003894193
Comp97,sigma_profile,4,2,5,0.0703892441226968
EC1F,sigma_profile,4,5,2,0.3027846094763403
EC1F,sigma_profile,4,5,4,0.3824497096131376
EC1F,sigma_profile,4,5,5,0.31476568091052204
EC3F,sigma_profile,4,5,2,0.2851761316352965
EC3F,sigma_profile,4,5,4,0.4135058259511324
EC3F,sigma_profile,4,5,5,0.30131804241357124
1O(M-O5)PEPEBNO2,sigma_profile,4,4,2,0.28118499700867133
1O(M-O5)PEPEBNO2,sigma_profile,4,4,4,0.40670741916484693
1O(M-O5)PEPEBNO2,sigma_profile,4,4,5,0.31210758382648174
1O(M-O7)PEPEBNO2,sigma_profile,4,4,2,0.3836309873210292
1O(M-O7)PEPEBNO2,sigma_profile,4,4,4,0.3478900689749817
1O(M-O7)PEPEBNO2,sigma_profile,4,4,5,0.26847894370398906
NT3F-6,sigma_profile,4,2,2,0.3071780330458441
NT3F-6,sigma_profile,4,2,4,0.3913033484337028
NT3F-6,sigma_profile,4,2,5,0.3015186185204531
Sulfur-12,sigma_profile,4,2,2,0.2528247185148899
Sulfur-12,sigma_profile,4,2,4,0.4343593351722134
Sulfur-12,sigma_profile,4,2,5,0.31281594631289655
Sulfur-18,sigma_profile,4,2,2,0.4012177154817974
Sulfur-18,sigma_profile,4,2,4,0.34453582789433845
Sulfur-18,sigma_profile,4,2,5,0.25424645662386425
EST-2,sigma_profile,4,5,2,0.4957360918706447
EST-2,sigma_profile,4,5,4,0.2640315994869438
EST-2,sigma_profile,4,5,5,0.24023230864241155
O6,sigma_profile,4,2,2,0.1850118576959728
O6,sigma_profile,4,2,4,0.45588944299715123
O6,sigma_profile,4,2,5,0.359098699306876
1-2-Z2,sigma_profile,4,4,2,0.5371681499195257
1-2-Z2,sigma_profile,4,4,4,0.2089569107981441
1-2-Z2,sigma_profile,4,4,5,0.2538749392823303
SCUT23a,sigma_profile,4,2,2,0.14706097791646597
SCUT23a,sigma_profile,4,2,4,0.3912526966445969
SCUT23a,sigma_profile,4,2,5,0.4616863254389371
M-0-2,sigma_profile,4,4,2,0.09279968036084883
M-0-2,sigma_profile,4,4,4,0.4029621079670063
M-0-2,sigma_profile,4,4,5,0.5042382116721449
Li-1b,sigma_profile,4,2,2,0.1341084870414841
Li-1b,sigma_profile,4,2,4,0.4099018920773203
Li-1b,sigma_profile,4,2,5,0.4559896208811957
Li-4c,sigma_profile,4,4,2,0.4008445865515111
Li-4c,sigma_profile,4,4,4,0.29761146967277885
Li-4c,sigma_profile,4,4,5,0.30154394377571
Li-5a,sigma_profile,4,2,2,0.33826742266858506
Li-5a,sigma_profile,4,2,4,0.35827827631095593
Li-5a,sigma_profile,4,2,5,0.30345430102045895
Li-11b,sigma_profile,4,2,2,0.4470003353230473
Li-11b,sigma_profile,4,2,4,0.34791487039183705
Li-11b,sigma_profile,4,2,5,0.20508479428511583
Li-25,sigma_profile,4,4,2,0.3330342744047902
Li-25,sigma_profile,4,4,4,0.31363173218131524
Li-25,sigma_profile,4,4,5,0.3533339934138945
07007KW,sigma_profile,5,2,2,0.7668428511338801
