molecule_id,family,y_true,y_score,cv_fold
1O(M-O5)PEPEBNO2,graphmol_conf0,1,0.916857612245935,3
1O(M-O7)PEPEBNO2,graphmol_conf0,1,0.9265315017698146,3
5-8,graphmol_conf0,1,0.8793311513486441,3
6-1,graphmol_conf0,1,0.6562043219452061,3
6-7,graphmol_conf0,0,0.9000582182732312,3
NT3-4,graphmol_conf0,1,0.8138895549971653,3
EST-1,graphmol_conf0,1,0.5618595818279635,3
2-2-Z1,graphmol_conf0,0,0.500153367712563,3
SCUT22c,graphmol_conf0,1,0.8032736034612294,3
Li-10a,graphmol_conf0,0,0.5659950094652845,3
Li-25,graphmol_conf0,1,0.5771276953288921,3
MJ01056,graphmol_conf0,0,0.0017064697751001498,4
RT08049,graphmol_conf0,0,0.023286405380060927,4
07080KW,graphmol_conf0,0,0.21993762442718692,4
Acid5-HOBA,graphmol_conf0,0,0.21892862857753811,4
RO-CM-4513,graphmol_conf0,0,0.0004649021607915404,4
RO-CM-1540,graphmol_conf0,0,0.25931098452314416,4
Comp97,graphmol_conf0,0,0.3913774288375635,4
5-2,graphmol_conf0,1,0.6583654332442834,4
5-3,graphmol_conf0,1,0.8358636479819784,4
NT3-6,graphmol_conf0,1,0.7541827216078092,4
NT3F-6,graphmol_conf0,0,0.8456519906141492,4
Sulfur-12,graphmol_conf0,0,0.5150211410826506,4
Sulfur-18,graphmol_conf0,0,0.542184523868569,4
O6,graphmol_conf0,0,0.6965488825633572,4
SCUT1a,graphmol_conf0,1,0.8038361571249562,4
SCUT7a,graphmol_conf0,1,0.6338404604318308,4
SCUT23a,graphmol_conf0,0,0.568363111365512,4
M-1-1,graphmol_conf0,1,0.8741397971963747,4
Li-1b,graphmol_conf0,0,0.5770790643443733,4
Li-5a,graphmol_conf0,0,0.6597872917690556,4
Li-5c,graphmol_conf0,1,0.8210577361477543,4
Li-8,graphmol_conf0,1,0.6637419027374416,4
Li-11b,graphmol_conf0,0,0.7848930356655004,4
Li-15,graphmol_conf0,1,0.8132326626372594,4
07007KW,graphmol_conf0,0,0.0050165444117001605,5
07094KW,graphmol_conf0,0,0.040132647945619104,5
07129KW,graphmol_conf0,0,0.03888175240325149,5
07036KW,graphmol_conf0,0,0.04748563658340175,5
07035KW,graphmol_conf0,0,0.009799464382543971,5
5CB,graphmol_conf0,0,0.0007141928538772367,5
6OCB,graphmol_conf0,0,0.0062494488855697455,5
RO-CM-7037,graphmol_conf0,0,0.07674880205251816,5
PYP609,graphmol_conf0,0,0.7570709145351003,5
I35,graphmol_conf0,0,0.01757786790183322,5
5-7,graphmol_conf0,1,0.9320801253194453,5
6-8,graphmol_conf0,0,0.8616668905724629,5
3JK,graphmol_conf0,1,0.7621423124665669,5
NT3F-5,graphmol_conf0,0,0.8341464271893531,5
EST-4,graphmol_conf0,1,0.37976021775890617,5
S4,graphmol_conf0,0,0.6489167766294408,5
2-2-Z0,graphmol_conf0,1,0.5128001553081737,5
SCUT22b,graphmol_conf0,1,0.586167693693318,5
M-1-2,graphmol_conf0,1,0.9185800890324033,5
Li-4c,graphmol_conf0,1,0.9068400900774084,5
Li-12a,graphmol_conf0,1,0.7285774895491817,5
Li-14,graphmol_conf0,0,0.5597031187553051,5
Li-16,graphmol_conf0,1,0.5314936639842898,5
Li-20,graphmol_conf0,0,0.29821874767261164,5
PR07117,graphmol_conf0,0,0.005002019904877309,6
06129KW,graphmol_conf0,0,0.0008128502036708943,6
06128KW,graphmol_conf0,0,0.000995357455370518,6
06120KW,graphmol_conf0,0,0.004197490518863595,6
MJ01064,graphmol_conf0,0,0.0042973405726588945,6
01031MR,graphmol_conf0,0,0.04339353710720168,6
MBBA,graphmol_conf0,0,0.012973001126979014,6
Comp114,graphmol_conf0,0,0.0009430101875238692,6
BCH5,graphmol_conf0,0,0.0009304162525110302,6
HH33,graphmol_conf0,0,0.09511731946959685,6
EC8F,graphmol_conf0,0,0.7204718555091312,6
1O(M-O1)PEPEBNO2,graphmol_conf0,1,0.8564202855826719,6
1O(M-O3)PEPEBNO2,graphmol_conf0,1,0.8549471701649999,6
1O(M-O4)PEPEBNO2,graphmol_conf0,1,0.7991799460099399,6
1O(M-O9)PEPEBNO2,graphmol_conf0,1,0.9286679518229572,6
5-6,graphmol_conf0,1,0.8262276676926927,6
NT3-7,graphmol_conf0,1,0.8163462112928578,6
DIO-1,graphmol_conf0,1,0.3907512985454345,6
S7,graphmol_conf0,0,0.7476450502298544,6
1-2-Z1,graphmol_conf0,1,0.45939636551346413,6
Li-1a,graphmol_conf0,0,0.1483411669890992,6
Li-3a,graphmol_conf0,0,0.22309305555854145,6
Li-4b,graphmol_conf0,1,0.7786578661631793,6
Li-13b,graphmol_conf0,0,0.5892823131797901,6
07088KW,graphmol_conf0,0,0.055067511151626496,7
08117KW,graphmol_conf0,0,0.30713101129350073,7
PCH-3,graphmol_conf0,0,0.0015799139792734927,7
PCH-8,graphmol_conf0,0,0.004806897454304912,7
PYP606,graphmol_conf0,0,0.5601954193130642,7
PYP607,graphmol_conf0,0,0.6255831460903496,7
RO-CM-1510,graphmol_conf0,0,0.37922648734329656,7
Comp92,graphmol_conf0,0,0.453850145988799,7
HP5N,graphmol_conf0,0,0.2850173387238327,7
1O(M-O2)PEPEBNO2,graphmol_conf0,1,0.6894337842103945,7
1O(M-O8)PEPEBNO2,graphmol_conf0,1,0.7630178487187982,7
NT3-5,graphmol_conf0,1,0.8142774093794364,7
NT3F-3,graphmol_conf0,0,0.8231580190059115,7
S2,graphmol_conf0,1,0.6279366479721255,7
2-2-Z2,graphmol_conf0,0,0.45068906907934275,7
M-0-0,graphmol_conf0,1,0.8486370400848466,7
M-0-1,graphmol_conf0,1,0.82354936733023,7
Li-1c,graphmol_conf0,1,0.5163614665482297,7
Li-6b,graphmol_conf0,1,0.7792775170016544,7
Li-12b,graphmol_conf0,0,0.7764603756041524,7
Li-12c,graphmol_conf0,0,0.7557396543536302,7
Li-24,graphmol_conf0,0,0.36800278974283807,7
Li-29,graphmol_conf0,0,0.5799112694389204,7
RT08062,graphmol_conf0,0,0.018990590251233112,8
06100KW,graphmol_conf0,0,0.04052526688545441,8
09078KW,graphmol_conf0,0,0.2221641099744417,8
07039KW,graphmol_conf0,0,0.07549107559792978,8
Acid2,graphmol_conf0,0,0.04917080515551305,8
Acid3,graphmol_conf0,0,0.03861336507429592,8
CCH-7,graphmol_conf0,0,0.0006658576658788966,8
CCH-301,graphmol_conf0,0,0.00010355511256026872,8
Comp119,graphmol_conf0,0,0.038588163245944544,8
DIO,graphmol_conf0,1,0.5675525053013522,8
5-4,graphmol_conf0,1,0.6850359161068057,8
NT3F-2,graphmol_conf0,0,0.5906762110413952,8
NT3F-7,graphmol_conf0,0,0.8354690842433328,8
Sulfur-2,graphmol_conf0,1,0.5928439793661375,8
Sulfur-13,graphmol_conf0,0,0.5323951474671853,8
Sulfur-19,graphmol_conf0,0,0.20246943635493797,8
EST-3,graphmol_conf0,1,0.4936260563167037,8
SCUT22d,graphmol_conf0,1,0.7845018842689464,8
M-2-0,graphmol_conf0,1,0.9315965677305922,8
Li-2a,graphmol_conf0,1,0.4686136781139511,8
Li-5b,graphmol_conf0,1,0.7292002557485261,8
Li-13a,graphmol_conf0,0,0.3255327934246827,8
Li-21,graphmol_conf0,0,0.355167026685383,8
07031KW,graphmol_conf0,0,0.016564727052170717,9
PR09089,graphmol_conf0,0,0.0018015590687425508,9
06107KW,graphmol_conf0,0,0.015316393393626344,9
06131KW,graphmol_conf0,0,0.014503299774776225,9
07056KW,graphmol_conf0,0,0.008797445444356533,9
07038KW,graphmol_conf0,0,0.0430912352445548,9
7OCB,graphmol_conf0,0,0.02223633180144652,9
HP33,graphmol_conf0,0,0.2920603106171746,9
RM734,graphmol_conf0,1,0.739502809561333,9
EC4F,graphmol_conf0,0,0.7216391397345556,9
5-9,graphmol_conf0,1,0.9115992082417176,9
6-3,graphmol_conf0,0,0.8069998323306559,9
6-4,graphmol_conf0,0,0.709290649264062,9
6-9,graphmol_conf0,0,0.931321166021153,9
EST-2,graphmol_conf0,1,0.627955563198953,9
S5,graphmol_conf0,1,0.6936145239660125,9
S8,graphmol_conf0,1,0.7465947871129345,9
M-1-0,graphmol_conf0,1,0.9087701521079417,9
M-2-1,graphmol_conf0,1,0.9293834343704096,9
Li-7,graphmol_conf0,1,0.638793391517388,9
Li-9b,graphmol_conf0,0,0.6358276159450278,9
Li-11c,graphmol_conf0,0,0.7373771371760697,9
Li-17a,graphmol_conf0,0,0.7457473363899352,9
06115KW,graphmol_conf0,0,0.0005973922240762675,10
MJ01041,graphmol_conf0,0,0.003940597100652637,10
RT08050,graphmol_conf0,0,0.006849151513206535,10
06101KW,graphmol_conf0,0,0.04553230799989421,10
08125KW,graphmol_conf0,0,0.3148502347800772,10
08128KW,graphmol_conf0,0,0.11163571887094513,10
Acid1,graphmol_conf0,0,0.004133903744698699,10
Comp36,graphmol_conf0,0,0.006116246274380867,10
Comp49,graphmol_conf0,0,0.012564232112787009,10
Comp93,graphmol_conf0,0,0.3297149234768276,10
EC5F,graphmol_conf0,1,0.5680099665071763,10
EC7F,graphmol_conf0,0,0.7393092360766346,10
RM734-2,graphmol_conf0,1,0.7071995890635246,10
NT3-1,graphmol_conf0,1,0.699077121932312,10
NT3-3,graphmol_conf0,1,0.8317402854711525,10
Sulfur-15,graphmol_conf0,1,0.24934960537047818,10
DIO-2,graphmol_conf0,1,0.7263272586459429,10
DIO-3,graphmol_conf0,1,0.7236188651987341,10
S6,graphmol_conf0,0,0.7202736036795598,10
1-2-Z2,graphmol_conf0,1,0.4663002209410005,10
Li-9a,graphmol_conf0,0,0.6107216342244358,10
Li-10b,graphmol_conf0,0,0.6269250847277712,10
Li-18,graphmol_conf0,0,0.8484273777649161,10
MJ01077,graphmol_boltzmann,0,0.009790796262629397,1
MJ01075,graphmol_boltzmann,0,0.009094936276370631,1
RT09068,graphmol_boltzmann,0,0.022635872139091177,1
07004KW,graphmol_boltzmann,0,0.026740891374784036,1
08118KW,graphmol_boltzmann,0,0.007599716529575771,1
09079KW,graphmol_boltzmann,0,0.21756958062533324,1
Acid4,graphmol_boltzmann,0,0.13910801664337508,1
Comp89,graphmol_boltzmann,0,0.002263179519267348,1
Comp120,graphmol_boltzmann,0,0.0101977763547021,1
EC2F,graphmol_boltzmann,1,0.46869239216330294,1
RM734-3,graphmol_boltzmann,0,0.4836978439838967,1
5-5,graphmol_boltzmann,1,0.8155927183626656,1
6-2,graphmol_boltzmann,0,0.5628997088141546,1
6-5,graphmol_boltzmann,0,0.8157096028625875,1
UUQU-4-N,graphmol_boltzmann,0,0.8973379860909013,1
NT3-2,graphmol_boltzmann,1,0.655181229954452,1
NT3F-4,graphmol_boltzmann,0,0.7538538411071373,1
Sulfur-7,graphmol_boltzmann,1,0.766787055277209,1
S3,graphmol_boltzmann,1,0.7121908825968162,1
O5,graphmol_boltzmann,1,0.5860508212357803,1
SCUT1b,graphmol_boltzmann,1,0.5710397356780087,1
M-2-2,graphmol_boltzmann,1,0.823062637105462,1
Li-11a,graphmol_boltzmann,0,0.6500718873788001,1
Li-22,graphmol_boltzmann,0,0.8085163891483418,1
06121KW,graphmol_boltzmann,0,0.0069898735419573815,2
MJ01066,graphmol_boltzmann,0,0.01763263510954404,2
PR10004,graphmol_boltzmann,0,0.014970520119828114,2
08141KW,graphmol_boltzmann,0,0.055159020457565315,2
07099KW,graphmol_boltzmann,0,0.0037341087251379678,2
AF01009,graphmol_boltzmann,0,0.0017744622895543715,2
08116KW,graphmol_boltzmann,0,0.00037371371846894966,2
08131KW,graphmol_boltzmann,0,0.009688683673345723,2
6CB,graphmol_boltzmann,0,0.27361044081071734,2
PCH-4,graphmol_boltzmann,0,0.013376491505064222,2
PCH-5,graphmol_boltzmann,0,0.019124695752446456,2
PCH-7,graphmol_boltzmann,0,0.047717041548853874,2
EC1F,graphmol_boltzmann,1,0.5462698258438414,2
EC3F,graphmol_boltzmann,1,0.6632098065692136,2
1O(M-O6)PEPEBNO2,graphmol_boltzmann,1,0.9199907326899085,2
6-6,graphmol_boltzmann,0,0.896807042428594,2
NT3F-1,graphmol_boltzmann,1,0.6044705359555299,2
Sulfur-14,graphmol_boltzmann,1,0.38212030389458607,2
3CN,graphmol_boltzmann,1,0.6312716151707132,2
M-0-2,graphmol_boltzmann,1,0.8587522782552685,2
Li-4a,graphmol_boltzmann,0,0.6595051654771724,2
Li-9c,graphmol_boltzmann,1,0.40201845141044634,2
Li-19,graphmol_boltzmann,0,0.32724185514913456,2
Li-23,graphmol_boltzmann,1,0.5243018139539775,2
06119KW,graphmol_boltzmann,0,0.0035867816646818476,3
MJ01071,graphmol_boltzmann,0,0.006134452481449601,3
MJ01073,graphmol_boltzmann,0,0.012531488847392084,3
08119KW,graphmol_boltzmann,0,0.03806467021387497,3
08123KW,graphmol_boltzmann,0,0.03233661436829633,3
7CB,graphmol_boltzmann,0,0.08626334445719958,3
5OCB,graphmol_boltzmann,0,0.07376234315512939,3
Comp35,graphmol_boltzmann,0,0.002343984767312304,3
PYP605,graphmol_boltzmann,0,0.0012838376380554576,3
Comp113,graphmol_boltzmann,0,0.07127502573794155,3
BCH52F,graphmol_boltzmann,0,0.6105285381216274,3
I32,graphmol_boltzmann,0,0.2081161379115532,3
EC6F,graphmol_boltzmann,1,0.460273748305056,3
1O(M-O5)PEPEBNO2,graphmol_boltzmann,1,0.9389561555979266,3
1O(M-O7)PEPEBNO2,graphmol_boltzmann,1,0.8780115438953632,3
5-8,graphmol_boltzmann,1,0.8937686726514812,3
6-1,graphmol_boltzmann,1,0.6156674188815081,3
6-7,graphmol_boltzmann,0,0.9081867027025523,3
NT3-4,graphmol_boltzmann,1,0.7686177169899824,3
EST-1,graphmol_boltzmann,1,0.6681180146570761,3
2-2-Z1,graphmol_boltzmann,0,0.7533029595489575,3
SCUT22c,graphmol_boltzmann,1,0.8368956490428248,3
Li-10a,graphmol_boltzmann,0,0.5127220403936641,3
Li-25,graphmol_boltzmann,1,0.6074984904491229,3
MJ01056,graphmol_boltzmann,0,0.008912523216028782,4
RT08049,graphmol_boltzmann,0,0.0039027824257066466,4
07080KW,graphmol_boltzmann,0,0.05049636109610337,4
Acid5-HOBA,graphmol_boltzmann,0,0.005648407860163826,4
RO-CM-4513,graphmol_boltzmann,0,0.005570002203470462,4
RO-CM-1540,graphmol_boltzmann,0,0.0028550814099281407,4
Comp97,graphmol_boltzmann,0,0.007049617803851889,4
5-2,graphmol_boltzmann,1,0.646843181335777,4
5-3,graphmol_boltzmann,1,0.874622274939769,4
NT3-6,graphmol_boltzmann,1,0.7991199195445883,4
NT3F-6,graphmol_boltzmann,0,0.8545571963677413,4
Sulfur-12,graphmol_boltzmann,0,0.5343129089196307,4
Sulfur-18,graphmol_boltzmann,0,0.4455525990392817,4
O6,graphmol_boltzmann,0,0.45488610352141445,4
SCUT1a,graphmol_boltzmann,1,0.8355195566658112,4
SCUT7a,graphmol_boltzmann,1,0.5627371606864734,4
SCUT23a,graphmol_boltzmann,0,0.8891851040674268,4
M-1-1,graphmol_boltzmann,1,0.8854822660053514,4
Li-1b,graphmol_boltzmann,0,0.49300117896535084,4
Li-5a,graphmol_boltzmann,0,0.7533782084083858,4
Li-5c,graphmol_boltzmann,1,0.8109443140650896,4
Li-8,graphmol_boltzmann,1,0.8108785450095646,4
Li-11b,graphmol_boltzmann,0,0.4279169302336982,4
Li-15,graphmol_boltzmann,1,0.7857771229085232,4
07007KW,graphmol_boltzmann,0,0.004603730131021936,5
07094KW,graphmol_boltzmann,0,0.017073018942139074,5
07129KW,graphmol_boltzmann,0,0.06618763256436175,5
07036KW,graphmol_boltzmann,0,0.011248784069988723,5
07035KW,graphmol_boltzmann,0,0.055681073770175324,5
5CB,graphmol_boltzmann,0,0.1083036671202463,5
6OCB,graphmol_boltzmann,0,0.06622262724858256,5
RO-CM-7037,graphmol_boltzmann,0,0.0013015893484770644,5
PYP609,graphmol_boltzmann,0,0.006312368130952775,5
I35,graphmol_boltzmann,0,0.22131518032038397,5
5-7,graphmol_boltzmann,1,0.9182661910322837,5
6-8,graphmol_boltzmann,0,0.9464298010607343,5
3JK,graphmol_boltzmann,1,0.773190769661963,5
NT3F-5,graphmol_boltzmann,0,0.8910036645001047,5
EST-4,graphmol_boltzmann,1,0.5645632277755397,5
S4,graphmol_boltzmann,0,0.6326099527954624,5
2-2-Z0,graphmol_boltzmann,1,0.6704580951169599,5
SCUT22b,graphmol_boltzmann,1,0.7822735186796291,5
M-1-2,graphmol_boltzmann,1,0.8561643236349532,5
Li-4c,graphmol_boltzmann,1,0.9130363487915779,5
Li-12a,graphmol_boltzmann,1,0.4974795176107017,5
Li-14,graphmol_boltzmann,0,0.553875719726737,5
Li-16,graphmol_boltzmann,1,0.8302290452006348,5
Li-20,graphmol_boltzmann,0,0.1762724639849772,5
PR07117,graphmol_boltzmann,0,0.00914773866865509,6
06129KW,graphmol_boltzmann,0,0.00039003878487686104,6
06128KW,graphmol_boltzmann,0,0.0012293533762815678,6
06120KW,graphmol_boltzmann,0,0.003002155841640313,6
MJ01064,graphmol_boltzmann,0,0.005584713951289559,6
01031MR,graphmol_boltzmann,0,0.021899456053963918,6
MBBA,graphmol_boltzmann,0,9.357833568037537e-05,6
Comp114,graphmol_boltzmann,0,0.5009229198777737,6
BCH5,graphmol_boltzmann,0,0.54947948357375,6
HH33,graphmol_boltzmann,0,0.3549375613162646,6
EC8F,graphmol_boltzmann,0,0.4779109156848375,6
1O(M-O1)PEPEBNO2,graphmol_boltzmann,1,0.9098899639105812,6
1O(M-O3)PEPEBNO2,graphmol_boltzmann,1,0.8835704726764262,6
1O(M-O4)PEPEBNO2,graphmol_boltzmann,1,0.8128492829241867,6
1O(M-O9)PEPEBNO2,graphmol_boltzmann,1,0.8969762211792476,6
5-6,graphmol_boltzmann,1,0.8756459842513634,6
NT3-7,graphmol_boltzmann,1,0.8910671423256495,6
DIO-1,graphmol_boltzmann,1,0.3554025511569145,6
S7,graphmol_boltzmann,0,0.8263599418528499,6
1-2-Z1,graphmol_boltzmann,1,0.6973580941940254,6
Li-1a,graphmol_boltzmann,0,0.29872471203238915,6
Li-3a,graphmol_boltzmann,0,0.4339177084685375,6
Li-4b,graphmol_boltzmann,1,0.8338527319225493,6
Li-13b,graphmol_boltzmann,0,0.13543715033018233,6
07088KW,graphmol_boltzmann,0,0.014545463156462414,7
08117KW,graphmol_boltzmann,0,0.012472462471248932,7
PCH-3,graphmol_boltzmann,0,0.008038643048472563,7
PCH-8,graphmol_boltzmann,0,0.18170186334664434,7
PYP606,graphmol_boltzmann,0,0.0014430367510258185,7
PYP607,graphmol_boltzmann,0,0.0019343630673213927,7
RO-CM-1510,graphmol_boltzmann,0,0.0026159583917610336,7
Comp92,graphmol_boltzmann,0,0.00016953104718996442,7
HP5N,graphmol_boltzmann,0,0.4207309746052158,7
1O(M-O2)PEPEBNO2,graphmol_boltzmann,1,0.7375077366823445,7
1O(M-O8)PEPEBNO2,graphmol_boltzmann,1,0.8703708604667195,7
NT3-5,graphmol_boltzmann,1,0.8867442335674419,7
NT3F-3,graphmol_boltzmann,0,0.8215497583024536,7
S2,graphmol_boltzmann,1,0.7055838270700691,7
2-2-Z2,graphmol_boltzmann,0,0.752411233043192,7
M-0-0,graphmol_boltzmann,1,0.901127322081181,7
M-0-1,graphmol_boltzmann,1,0.8867913572826449,7
Li-1c,graphmol_boltzmann,1,0.422647304702362,7
Li-6b,graphmol_boltzmann,1,0.7073925088675007,7
Li-12b,graphmol_boltzmann,0,0.5852830141924266,7
Li-12c,graphmol_boltzmann,0,0.6332373811887638,7
Li-24,graphmol_boltzmann,0,0.29134257604275465,7
Li-29,graphmol_boltzmann,0,0.6286384874728758,7
RT08062,graphmol_boltzmann,0,0.0013345790751698233,8
06100KW,graphmol_boltzmann,0,0.009497796940346059,8
09078KW,graphmol_boltzmann,0,0.02692154753039264,8
07039KW,graphmol_boltzmann,0,0.15450901636321018,8
Acid2,graphmol_boltzmann,0,0.07704092987486494,8
Acid3,graphmol_boltzmann,0,0.11793119179190201,8
CCH-7,graphmol_boltzmann,0,0.0031789823319532716,8
CCH-301,graphmol_boltzmann,0,0.019659278333867464,8
Comp119,graphmol_boltzmann,0,0.47046513228705467,8
DIO,graphmol_boltzmann,1,0.47206015393302625,8
5-4,graphmol_boltzmann,1,0.7527109113715859,8
NT3F-2,graphmol_boltzmann,0,0.6186328688494306,8
NT3F-7,graphmol_boltzmann,0,0.9515002001177937,8
Sulfur-2,graphmol_boltzmann,1,0.7417231122412826,8
Sulfur-13,graphmol_boltzmann,0,0.5556127058404586,8
Sulfur-19,graphmol_boltzmann,0,0.26838345926537677,8
EST-3,graphmol_boltzmann,1,0.31820433211009863,8
SCUT22d,graphmol_boltzmann,1,0.9020867685152697,8
M-2-0,graphmol_boltzmann,1,0.9204143573547093,8
Li-2a,graphmol_boltzmann,1,0.45410906584377503,8
Li-5b,graphmol_boltzmann,1,0.7431313711321467,8
Li-13a,graphmol_boltzmann,0,0.12197286659981259,8
Li-21,graphmol_boltzmann,0,0.09984275351662189,8
07031KW,graphmol_boltzmann,0,0.01323187306437788,9
PR09089,graphmol_boltzmann,0,0.007674193835677503,9
06107KW,graphmol_boltzmann,0,0.017991000085575134,9
06131KW,graphmol_boltzmann,0,0.01518365854069888,9
07056KW,graphmol_boltzmann,0,0.05563747465173335,9
07038KW,graphmol_boltzmann,0,0.08264614520598337,9
7OCB,graphmol_boltzmann,0,0.018989383642780147,9
HP33,graphmol_boltzmann,0,0.3838380684457216,9
RM734,graphmol_boltzmann,1,0.8028216537096396,9
EC4F,graphmol_boltzmann,0,0.5903978788454277,9
5-9,graphmol_boltzmann,1,0.9007066156633281,9
6-3,graphmol_boltzmann,0,0.8373721726608874,9
6-4,graphmol_boltzmann,0,0.7240535829865679,9
6-9,graphmol_boltzmann,0,0.923769704269634,9
EST-2,graphmol_boltzmann,1,0.45760453463331685,9
S5,graphmol_boltzmann,1,0.7384887257200776,9
S8,graphmol_boltzmann,1,0.764536162068761,9
M-1-0,graphmol_boltzmann,1,0.9255987946309179,9
M-2-1,graphmol_boltzmann,1,0.9063764948664209,9
Li-7,graphmol_boltzmann,1,0.6738462004565736,9
Li-9b,graphmol_boltzmann,0,0.5243133182131037,9
Li-11c,graphmol_boltzmann,0,0.29550573730586804,9
Li-17a,graphmol_boltzmann,0,0.6541913632053759,9
06115KW,graphmol_boltzmann,0,0.0008225452658221777,10
MJ01041,graphmol_boltzmann,0,0.04303310062969494,10
RT08050,graphmol_boltzmann,0,0.0008542225435334672,10
06101KW,graphmol_boltzmann,0,0.019542372766480326,10
08125KW,graphmol_boltzmann,0,0.03137002555796198,10
08128KW,graphmol_boltzmann,0,0.006509496320719125,10
Acid1,graphmol_boltzmann,0,0.002275082836774038,10
Comp36,graphmol_boltzmann,0,0.0018119195002255272,10
Comp49,graphmol_boltzmann,0,0.016171599251384953,10
Comp93,graphmol_boltzmann,0,4.241139737890544e-05,10
EC5F,graphmol_boltzmann,1,0.6634547418040181,10
EC7F,graphmol_boltzmann,0,0.6868141476179292,10
RM734-2,graphmol_boltzmann,1,0.6284597235289234,10
NT3-1,graphmol_boltzmann,1,0.7429289933078825,10
NT3-3,graphmol_boltzmann,1,0.8664504149485279,10
Sulfur-15,graphmol_boltzmann,1,0.2382004920925079,10
DIO-2,graphmol_boltzmann,1,0.8444322951125278,10
DIO-3,graphmol_boltzmann,1,0.7660229878676519,10
S6,graphmol_boltzmann,0,0.764238026747196,10
1-2-Z2,graphmol_boltzmann,1,0.6655623761434228,10
Li-9a,graphmol_boltzmann,0,0.6395243348438954,10
Li-10b,graphmol_boltzmann,0,0.6176302738209503,10
Li-18,graphmol_boltzmann,0,0.7209993729343189,10
MJ01077,graphmol_dipole,0,0.009244933186409586,1
MJ01075,graphmol_dipole,0,0.008650490948841278,1
RT09068,graphmol_dipole,0,0.020230742943089536,1
07004KW,graphmol_dipole,0,0.024362052886805458,1
08118KW,graphmol_dipole,0,0.0072917518404444865,1
09079KW,graphmol_dipole,0,0.23329260203556887,1
Acid4,graphmol_dipole,0,0.13706951360433728,1
Comp89,graphmol_dipole,0,0.002102460687879553,1
Comp120,graphmol_dipole,0,0.011167120512537404,1
EC2F,graphmol_dipole,1,0.46080056837101996,1
RM734-3,graphmol_dipole,0,0.47453708078985357,1
5-5,graphmol_dipole,1,0.8141788784858146,1
6-2,graphmol_dipole,0,0.5453040180762343,1
6-5,graphmol_dipole,0,0.8163487435881424,1
UUQU-4-N,graphmol_dipole,0,0.9076583909509555,1
NT3-2,graphmol_dipole,1,0.644874410747355,1
NT3F-4,graphmol_dipole,0,0.7430027213876292,1
Sulfur-7,graphmol_dipole,1,0.7695991916709274,1
S3,graphmol_dipole,1,0.7132389643157964,1
O5,graphmol_dipole,1,0.5869991535209357,1
SCUT1b,graphmol_dipole,1,0.547520024612835,1
M-2-2,graphmol_dipole,1,0.8252998212701228,1
Li-11a,graphmol_dipole,0,0.6454438016112403,1
Li-22,graphmol_dipole,0,0.8076343930226564,1
06121KW,graphmol_dipole,0,0.006998960569028552,2
MJ01066,graphmol_dipole,0,0.01764488765671742,2
PR10004,graphmol_dipole,0,0.014975320602255846,2
08141KW,graphmol_dipole,0,0.055176900052785596,2
07099KW,graphmol_dipole,0,0.003735356460982077,2
AF01009,graphmol_dipole,0,0.0017761507336914776,2
08116KW,graphmol_dipole,0,0.0003739653453428673,2
08131KW,graphmol_dipole,0,0.009689673353392589,2
6CB,graphmol_dipole,0,0.27327223851038346,2
PCH-4,graphmol_dipole,0,0.013352933871327305,2
PCH-5,graphmol_dipole,0,0.01909578648872969,2
PCH-7,graphmol_dipole,0,0.04763146355689867,2
EC1F,graphmol_dipole,1,0.5462915500711484,2
EC3F,graphmol_dipole,1,0.663221828125941,2
1O(M-O6)PEPEBNO2,graphmol_dipole,1,0.9199846894479459,2
6-6,graphmol_dipole,0,0.8968618262555496,2
NT3F-1,graphmol_dipole,1,0.6045006921875431,2
Sulfur-14,graphmol_dipole,1,0.3820722710136146,2
3CN,graphmol_dipole,1,0.6313445330557534,2
M-0-2,graphmol_dipole,1,0.858819708920498,2
Li-4a,graphmol_dipole,0,0.6596616620577894,2
Li-9c,graphmol_dipole,1,0.40212831978743213,2
Li-19,graphmol_dipole,0,0.3273765034192753,2
Li-23,graphmol_dipole,1,0.5241826550773323,2
06119KW,graphmol_dipole,0,0.003542332096385263,3
MJ01071,graphmol_dipole,0,0.006083715110247976,3
MJ01073,graphmol_dipole,0,0.012436695947527098,3
08119KW,graphmol_dipole,0,0.03804692536021928,3
08123KW,graphmol_dipole,0,0.0321866934632309,3
7CB,graphmol_dipole,0,0.08605934703486828,3
5OCB,graphmol_dipole,0,0.07340641700326528,3
Comp35,graphmol_dipole,0,0.002316862610302726,3
PYP605,graphmol_dipole,0,0.0012701602825132255,3
Comp113,graphmol_dipole,0,0.07090658293177822,3
BCH52F,graphmol_dipole,0,0.6170476948224374,3
I32,graphmol_dipole,0,0.20779894194507367,3
EC6F,graphmol_dipole,1,0.4608811036384305,3
1O(M-O5)PEPEBNO2,graphmol_dipole,1,0.9387802155661628,3
1O(M-O7)PEPEBNO2,graphmol_dipole,1,0.8773692560900133,3
5-8,graphmol_dipole,1,0.8939341236782803,3
6-1,graphmol_dipole,1,0.614963892419922,3
6-7,graphmol_dipole,0,0.9080989956769271,3
NT3-4,graphmol_dipole,1,0.7680327554599041,3
EST-1,graphmol_dipole,1,0.6719052760012303,3
2-2-Z1,graphmol_dipole,0,0.7524737576326206,3
SCUT22c,graphmol_dipole,1,0.836298383794446,3
Li-10a,graphmol_dipole,0,0.5119628630444715,3
Li-25,graphmol_dipole,1,0.6084709327352885,3
