family,perm_id,auprc_null,auroc_null
dipole_prop,54,0.3357327105605167,0.4032723022984028
dipole_prop,55,0.38533942987952624,0.5551227113361901
dipole_prop,56,0.33326424227510487,0.46895208414491624
dipole_prop,57,0.3343194948347848,0.4582002337358785
dipole_prop,58,0.3307821486842404,0.45718737826256334
dipole_prop,59,0.39317990504643485,0.5262952863264511
dipole_prop,60,0.394059474288314,0.5587845734320218
dipole_prop,61,0.32324023035732563,0.4376314764316323
dipole_prop,62,0.3959117249999019,0.4973120373977406
dipole_prop,63,0.4139664715202984,0.5602649006622517
dipole_prop,64,0.2811775963917718,0.3472536034281262
dipole_prop,65,0.341274620360677,0.4783794312426958
dipole_prop,66,0.31538289849110024,0.4301519283209973
dipole_prop,67,0.32576731846734097,0.4522010128554733
dipole_prop,68,0.28084013912599914,0.33985196727697703
dipole_prop,69,0.34013847298500793,0.4762758083365797
dipole_prop,70,0.3527026093502652,0.48032723022984025
dipole_prop,71,0.2983245585850686,0.412465913517725
dipole_prop,72,0.33414448725698503,0.4646669263731983
dipole_prop,73,0.38270221241829044,0.5153876119984417
dipole_prop,74,0.31270909447868966,0.42275029216984805
dipole_prop,75,0.3204378475233456,0.44160498636540707
dipole_prop,76,0.32289477524853655,0.44604596805609664
dipole_prop,77,0.3673040741436251,0.48804051421893263
dipole_prop,78,0.36936931105260673,0.5029996104402026
dipole_prop,79,0.2877487034927433,0.36618620958317105
dipole_prop,80,0.3956375834001764,0.517802882742501
dipole_prop,81,0.34890928051923376,0.4959875340864822
dipole_prop,82,0.32860582061673577,0.4575769380599922
dipole_prop,83,0.4024503926542343,0.5728087261394624
dipole_prop,84,0.42698883980556435,0.5688352162056876
dipole_prop,85,0.31408204959822017,0.40662251655629134
dipole_prop,86,0.38475884502748287,0.530970003895598
dipole_prop,87,0.31847450100370756,0.4083365796649786
dipole_prop,88,0.30371174795985945,0.39337748344370865
dipole_prop,89,0.3752869538905897,0.5332294507206857
dipole_prop,90,0.32302373887034397,0.4159719516945851
dipole_prop,91,0.33560822892638054,0.46754966887417215
dipole_prop,92,0.30087118767882526,0.40857031554343587
dipole_prop,93,0.3723400594260247,0.5165562913907286
dipole_prop,94,0.3586925473872036,0.47136735488897546
dipole_prop,95,0.37101903772338274,0.5312816517335411
dipole_prop,96,0.3278393178050336,0.4050642773665758
dipole_prop,97,0.2732794520166114,0.3425009738994936
dipole_prop,98,0.39188805691800466,0.5487339306583561
dipole_prop,99,0.3172194539703781,0.4294507206856253
dipole_prop,100,0.2994474490178674,0.409583171016751
dipole_prop,101,0.40412280634837544,0.5534865601869887
dipole_prop,102,0.3909314051768603,0.5166342033502143
dipole_prop,103,0.33885292408428325,0.4791585508375536
dipole_prop,104,0.38648941357000527,0.5389949357226335
dipole_prop,105,0.36779289501937185,0.4751071289442929
dipole_prop,106,0.3581324346257644,0.5072847682119205
dipole_prop,107,0.37870868050102663,0.4870276587456175
dipole_prop,108,0.32262357339373604,0.42197117257499034
dipole_prop,109,0.35386251685024844,0.45539540319439037
dipole_prop,110,0.30860342703228666,0.39688352162056884
dipole_prop,111,0.3852244721941251,0.5270744059213089
dipole_prop,112,0.41734401581979225,0.5515387611998441
dipole_prop,113,0.3677288121897834,0.5041682898324893
dipole_prop,114,0.3721351928593235,0.5047915855083756
dipole_prop,115,0.3436917763377642,0.4904557849629918
dipole_prop,116,0.31285368641640876,0.4011686793922867
dipole_prop,117,0.31264077034473087,0.4179976626412154
dipole_prop,118,0.3158769280303012,0.40950525905726526
dipole_prop,119,0.3218695333352085,0.42617841838722237
dipole_prop,120,0.34314104196939577,0.4598363848850799
dipole_prop,121,0.3462957138889069,0.46240747954811057
dipole_prop,122,0.37243382451862134,0.497156213478769
dipole_prop,123,0.38620240295282715,0.5449941566030386
dipole_prop,124,0.4675734780659932,0.5821581612777561
dipole_prop,125,0.39226148049578946,0.5400077911959485
dipole_prop,126,0.36154738206515,0.49442929489676657
dipole_prop,127,0.3152775768178398,0.4357615894039735
dipole_prop,128,0.3639507078978866,0.5144526684846124
dipole_prop,129,0.3859942673567466,0.5596416049863654
dipole_prop,130,0.3526268316212068,0.49777950915465524
dipole_prop,131,0.29793659423460783,0.3880794701986755
dipole_prop,132,0.3347610145929038,0.41503700818075573
dipole_prop,133,0.34598482827688465,0.4236852356836775
dipole_prop,134,0.3273032425460012,0.4059992208804051
dipole_prop,135,0.34843040548302573,0.4966887417218543
dipole_prop,136,0.3255687946995407,0.38254772107518503
dipole_prop,137,0.33468148537867426,0.4688741721854305
dipole_prop,138,0.3920882980619115,0.5089988313206077
dipole_prop,139,0.37329796419803696,0.4935722633424231
dipole_prop,140,0.37346072348379233,0.5141410206466692
dipole_prop,141,0.3571836816828384,0.5070510323334632
dipole_prop,142,0.302965197695084,0.38036618620958323
dipole_prop,143,0.3258773317830209,0.4835995325282431
dipole_prop,144,0.36435586699712635,0.46988702765874557
dipole_prop,145,0.36095068705311245,0.49310479158550846
dipole_prop,146,0.41549940489759024,0.5688352162056876
dipole_prop,147,0.32850609569850076,0.4281262173743669
dipole_prop,148,0.38947459669552204,0.539150759641605
dipole_prop,149,0.31622068696364536,0.4155044799376704
dipole_prop,150,0.3333523559774513,0.4844565640825867
dipole_prop,151,0.41907321790582297,0.5735878457343202
dipole_prop,152,0.36222601289401934,0.5011297234125438
dipole_prop,153,0.42289681192976947,0.5731203739774056
dipole_prop,154,0.3345327474041391,0.48414491624464356
dipole_prop,155,0.3255880191818714,0.4060771328398909
dipole_prop,156,0.3850530430296618,0.5149980522010129
dipole_prop,157,0.3726618368789682,0.5144526684846122
dipole_prop,158,0.41050904984461245,0.5429684456564082
dipole_prop,159,0.38390215536103395,0.5167900272691858
dipole_prop,160,0.3016552252045705,0.4080249318270355
dipole_prop,161,0.36746169963588293,0.5118036618620958
dipole_prop,162,0.29973467269975085,0.3989871445266848
dipole_prop,163,0.3298664755565479,0.4132450331125828
dipole_prop,164,0.37060321801747853,0.5223996883521621
dipole_prop,165,0.3298134966531543,0.46832878846903
dipole_prop,166,0.35776777456505476,0.48500194779898714
dipole_prop,167,0.345839626635691,0.5061940007791196
dipole_prop,168,0.3975279752249417,0.512816517335411
dipole_prop,169,0.3477821431063319,0.4945072068562525
dipole_prop,170,0.39926738461338707,0.5385274639657187
dipole_prop,171,0.3798154057422538,0.5252824308531361
dipole_prop,172,0.31812387815679,0.44737047136735486
dipole_prop,173,0.3113053200256313,0.4070120763537203
dipole_prop,174,0.3521533824970482,0.48063887806778344
dipole_prop,175,0.43787406453371835,0.5822360732372419
dipole_prop,176,0.34963553900747246,0.4930268796260226
dipole_prop,177,0.35870150310830823,0.5213089209193611
dipole_prop,178,0.2895576595625621,0.37904168289832485
dipole_prop,179,0.3154050147097085,0.4242306194000779
dipole_prop,180,0.36832505066142385,0.49193611219322164
dipole_prop,181,0.3023899330621208,0.4006232956758863
dipole_prop,182,0.36657861002213454,0.5298792364627971
dipole_prop,183,0.30202945649714885,0.41667315932995713
dipole_prop,184,0.3842735946921676,0.5132839890923256
dipole_prop,185,0.29542593665483197,0.39610440202571096
dipole_prop,186,0.3376478813414985,0.4629528632645111
dipole_prop,187,0.3073157575931406,0.42158161277756134
dipole_prop,188,0.38395194110678277,0.5326061550447994
dipole_prop,189,0.43138613760048605,0.5495130502532138
dipole_prop,190,0.3828115256267063,0.5425788858589794
dipole_prop,191,0.3505808955883854,0.48991040124659135
dipole_prop,192,0.39321370447549703,0.5489676665368133
dipole_prop,193,0.36911764811331216,0.5206077132839891
dipole_prop,194,0.3524500314471083,0.5089988313206077
dipole_prop,195,0.39429439783466835,0.5479548110634983
dipole_prop,196,0.40670454126136485,0.525282430853136
dipole_prop,197,0.35033478579201555,0.48788469029996107
dipole_prop,198,0.3510108272288154,0.46832878846903003
dipole_prop,199,0.3457711299639378,0.48492403583950133
dipole_prop,200,0.3116294643939265,0.4221269964939618
dipole_prop,201,0.32561353063878,0.45298013245033103
dipole_prop,202,0.3376715316154974,0.4843786521231009
dipole_prop,203,0.388450616023894,0.4975457732761979
dipole_prop,204,0.35190868390378205,0.4627191273860537
dipole_prop,205,0.28846870713216777,0.3675107128944293
dipole_prop,206,0.37085949687165043,0.5026879626022595
dipole_prop,207,0.35065281168014306,0.49637709388391116
dipole_prop,208,0.35952394714400016,0.4924814959096221
dipole_prop,209,0.40377600865849933,0.5259057265290221
dipole_prop,210,0.3522578069844988,0.48118426178418383
dipole_prop,211,0.39581574700306876,0.5195169458511881
dipole_prop,212,0.36317588677273055,0.47502921698480716
dipole_prop,213,0.37089711975956063,0.49731203739774055
dipole_prop,214,0.3594408688688795,0.5149201402415271
dipole_prop,215,0.32037940861430503,0.4373198285936891
dipole_prop,216,0.35468787609202956,0.4515777171795871
dipole_prop,217,0.32362593141158763,0.45157771717958717
dipole_prop,218,0.3171536371881345,0.41542656797818467
dipole_prop,219,0.3468402527402703,0.43544994156603045
dipole_prop,220,0.2825776399511581,0.3585508375535645
dipole_prop,221,0.3588942283848804,0.516010907674328
dipole_prop,222,0.3277048294497481,0.4287495130502532
dipole_prop,223,0.37575846834225746,0.48866380989481883
dipole_prop,224,0.31240246959337503,0.41932216595247374
dipole_prop,225,0.3077142180045419,0.408570315543436
dipole_prop,226,0.2994047048469678,0.3901830931047916
dipole_prop,227,0.33084888249458794,0.4776782236073237
dipole_prop,228,0.33920243285961954,0.4803272302298403
dipole_prop,229,0.3916936663186246,0.5266069341643943
dipole_prop,230,0.38131767161921326,0.5121153097000389
dipole_prop,231,0.3642861561273938,0.5279314374756525
dipole_prop,232,0.31858763086049147,0.38878067783404757
dipole_prop,233,0.34959853323274437,0.5029996104402026
dipole_prop,234,0.34959931674790373,0.47806778340475264
dipole_prop,235,0.36539158804430755,0.49396182313985204
dipole_prop,236,0.3540769287875085,0.5105570705103233
dipole_prop,237,0.33611432531226976,0.4408258667705493
dipole_prop,238,0.3324978951780375,0.4329567588624854
dipole_prop,239,0.3477469770095564,0.4929489676665368
dipole_prop,240,0.4406299916417923,0.5821581612777562
dipole_prop,241,0.3026137006662007,0.39057265290222054
dipole_prop,242,0.3636104082044611,0.500740163615115
dipole_prop,243,0.3287014857611544,0.4636540708998831
dipole_prop,244,0.351671310795404,0.48780677834047526
dipole_prop,245,0.3790565916622939,0.5223217763926762
dipole_prop,246,0.3732150426797789,0.5100116867939228
dipole_prop,247,0.3307018622552019,0.43646279703934554
dipole_prop,248,0.4107268211651479,0.5199844176081029
dipole_prop,249,0.36833851272091855,0.5170237631476432
dipole_prop,250,0.4239371633855434,0.5689910401246592
dipole_prop,251,0.3722748400411844,0.49403973509933774
dipole_prop,252,0.4214576629419991,0.6041293338527465
dipole_prop,253,0.4289701023619675,0.5540319439033892
dipole_prop,254,0.4375946047557644,0.5428905336969224
dipole_prop,255,0.34645115377696845,0.45305804440981695
dipole_prop,256,0.4498609735936594,0.5333073626801714
dipole_prop,257,0.3428429313072957,0.4474483833268406
dipole_prop,258,0.313152416917561,0.42150370081807553
dipole_prop,259,0.35831437921040765,0.5052590572652902
dipole_prop,260,0.3005474361494692,0.37662641215426573
dipole_prop,261,0.3638188656693985,0.5006622516556292
dipole_prop,262,0.38013323207691546,0.4843007401636151
dipole_prop,263,0.4109974794357862,0.5626022594468251
dipole_prop,264,0.37798010091094947,0.5442150370081807
dipole_prop,265,0.3803711239786458,0.47923646279703935
dipole_prop,266,0.3060895436369747,0.38971562134787696
dipole_prop,267,0.4176430951548471,0.5530970003895599
dipole_prop,268,0.34875764427737643,0.494663030775224
dipole_prop,269,0.2948522821687558,0.39026100506427736
dipole_prop,270,0.34062730554149734,0.4840670042851577
dipole_prop,271,0.341234878825853,0.46778340475262953
dipole_prop,272,0.3222972596634268,0.413167121153097
dipole_prop,273,0.30938005405942987,0.4289832489287106
dipole_prop,274,0.3366012999368228,0.4634982469809116
dipole_prop,275,0.35460933629148195,0.5131281651733542
dipole_prop,276,0.34620069209197474,0.49076743280093493
dipole_prop,277,0.36936627199918054,0.5065835605765485
dipole_prop,278,0.36715591711253004,0.4932606155044799
dipole_prop,279,0.3201858070841722,0.4347487339306583
dipole_prop,280,0.3497050595039881,0.5081417997662641
dipole_prop,281,0.3854092740457759,0.514218932606155
dipole_prop,282,0.3853447501782533,0.5181924425399299
dipole_prop,283,0.42663739011333834,0.5600311647837943
dipole_prop,284,0.36099604126818347,0.4911569925983639
dipole_prop,285,0.2865998269822809,0.3815348656018699
dipole_prop,286,0.30937290908163867,0.3961044020257109
dipole_prop,287,0.30637830796292215,0.37428905336969226
dipole_prop,288,0.38944894770133465,0.5295675886248539
dipole_prop,289,0.36981803463959745,0.5389170237631477
dipole_prop,290,0.34289319564244236,0.4518893650175302
dipole_prop,291,0.3708836069141621,0.5218543046357615
dipole_prop,292,0.38975957265590094,0.5101675107128945
dipole_prop,293,0.347773151708864,0.45710946630307747
dipole_prop,294,0.36906653072466505,0.5205298013245033
dipole_prop,295,0.345785975239676,0.49255940786910796
dipole_prop,296,0.323268206520676,0.43303467082197117
dipole_prop,297,0.3666369004874828,0.5129723412543825
dipole_prop,298,0.3756292285559475,0.465835605765485
dipole_prop,299,0.32832998697963656,0.43022984028048306
dipole_prop,300,0.3952378958325541,0.5448383326840671
dipole_prop,301,0.4062295465237286,0.5542656797818466
dipole_prop,302,0.4032128161429229,0.5616673159329957
dipole_prop,303,0.35413266880272964,0.503856641994546
dipole_prop,304,0.34731030951868136,0.4607713283989092
dipole_prop,305,0.37062914222492355,0.4937280872613946
dipole_prop,306,0.38827614111972564,0.5449941566030385
dipole_prop,307,0.36168503796259754,0.5259057265290221
dipole_prop,308,0.33686233784550246,0.46902999610440205
dipole_prop,309,0.38511549825700686,0.5195169458511881
dipole_prop,310,0.3232657977695222,0.4192442539929879
dipole_prop,311,0.3236110809391669,0.40210362290611606
dipole_prop,312,0.31229623742899415,0.41682898324892875
dipole_prop,313,0.3468423794984521,0.46061550447993765
dipole_prop,314,0.35153990134686025,0.44620179197506815
dipole_prop,315,0.29812122953877557,0.37880794701986753
dipole_prop,316,0.31748678729191426,0.42228282041293336
dipole_prop,317,0.41805562600748813,0.5815348656018698
dipole_prop,318,0.3730804083099106,0.5015192832099727
dipole_prop,319,0.31918858666625105,0.4457343202181535
dipole_prop,320,0.37266081655582195,0.48897545773276196
dipole_prop,321,0.2932527946571585,0.39633813790416833
dipole_prop,322,0.3350605565943616,0.4827425009738994
dipole_prop,323,0.34408256569956863,0.4766653681340086
dipole_prop,324,0.376094299165717,0.501051811453058
dipole_prop,325,0.4202568460520274,0.5696143358005454
dipole_prop,326,0.3030497226882054,0.3866770549279315
dipole_prop,327,0.35194428789280624,0.47214647448383323
dipole_prop,328,0.35617920599448116,0.48430074016361513
dipole_prop,329,0.3724319907861692,0.5474873393065837
dipole_prop,330,0.3715069825514366,0.4906895208414492
dipole_prop,331,0.3820391186262042,0.5171016751071289
dipole_prop,332,0.32004372243139545,0.4497857421114141
dipole_prop,333,0.3397620098938917,0.4624074795481107
dipole_prop,334,0.3997494790977611,0.5361901051811453
dipole_prop,335,0.3362430501665808,0.4405142189326061
dipole_prop,336,0.3639268528873365,0.5156992598363849
dipole_prop,337,0.3386015450612789,0.4717569146864044
dipole_prop,338,0.39555000982964295,0.5474873393065836
dipole_prop,339,0.34457466742640896,0.4427736657576938
dipole_prop,340,0.3843491900504682,0.5553564472146473
dipole_prop,341,0.309913863648412,0.40560966108297625
dipole_prop,342,0.32691658762714954,0.41682898324892875
dipole_prop,343,0.33711358573919764,0.48110634982469813
dipole_prop,344,0.3143392679327553,0.4200233735878457
dipole_prop,345,0.33344861632522604,0.4287495130502532
dipole_prop,346,0.3887234670425409,0.5011297234125438
dipole_prop,347,0.35643814275063934,0.46388780677834046
dipole_prop,348,0.40860307084527225,0.5601090767432801
dipole_prop,349,0.38252289182252724,0.5198285936891314
dipole_prop,350,0.3358246384871576,0.49131281651733544
dipole_prop,351,0.3343967661956252,0.44651343981301134
dipole_prop,352,0.3308355283774873,0.45453837164004673
dipole_prop,353,0.34127695771688027,0.46552395792754186
dipole_prop,354,0.4438276175331642,0.5916634203350215
dipole_prop,355,0.33075590106738484,0.4130892091936112
dipole_prop,356,0.36562215021307654,0.49365017530190886
dipole_prop,357,0.3390178164847325,0.47604207245812236
dipole_prop,358,0.33672740641843857,0.45648617062719127
dipole_prop,359,0.36704523871025463,0.5136735488897546
dipole_prop,360,0.35547884095612964,0.5057265290222048
dipole_prop,361,0.3596001159166612,0.47822360732372415
dipole_prop,362,0.3792074331217635,0.5283989092325673
dipole_prop,363,0.3083179826122296,0.4004674717569147
dipole_prop,364,0.37032770537795096,0.5183482664589015
dipole_prop,365,0.3192568057353299,0.452668484612388
dipole_prop,366,0.3458574963537327,0.49178028827425013
dipole_prop,367,0.4157605302267521,0.5624464355278536
dipole_prop,368,0.3767901127036779,0.517802882742501
dipole_prop,369,0.4356961437345159,0.571172574990261
dipole_prop,370,0.3564324895003492,0.5011297234125438
dipole_prop,371,0.3451957809690629,0.503544994156603
dipole_prop,372,0.3164706490489256,0.42329567588624856
dipole_prop,373,0.3335996392714696,0.4849240358395014
dipole_prop,374,0.3710579201937805,0.5001168679392287
dipole_prop,375,0.30867087434560225,0.40249318270354495
dipole_prop,376,0.31582952256864394,0.41698480716790026
dipole_prop,377,0.31947729280803594,0.45134398130112974
dipole_prop,378,0.360347351242566,0.5023763147643163
dipole_prop,379,0.34178360609620617,0.4621737436696533
dipole_prop,380,0.3256849764198836,0.43459291001168676
dipole_prop,381,0.4050799271678608,0.5425009738994935
dipole_prop,382,0.3269649294895417,0.4408258667705493
dipole_prop,383,0.3075853589702303,0.3945461628359953
dipole_prop,384,0.31333780761565955,0.42906116088819635
dipole_prop,385,0.36136076024933983,0.4906116088819634
dipole_prop,386,0.3476376741736353,0.4944292948967667
dipole_prop,387,0.32377175512678347,0.4240747954811063
dipole_prop,388,0.4209229333143895,0.5770159719516945
dipole_prop,389,0.30244232702926266,0.3885469419555902
dipole_prop,390,0.33608363414120057,0.4674717569146864
dipole_prop,391,0.3608003781645354,0.5276977015971952
dipole_prop,392,0.3126049407365821,0.41862095831710167
dipole_prop,393,0.3858762940954589,0.520296065446046
dipole_prop,394,0.36158732471559574,0.502142578885859
dipole_prop,395,0.3283889339052476,0.43903389170237633
dipole_prop,396,0.3548754877557979,0.493961823139852
dipole_prop,397,0.3237750383383875,0.44511102454226725
dipole_prop,398,0.3179458221502673,0.42485391507596415
dipole_prop,399,0.3578822288302014,0.5046357615894039
dipole_prop,400,0.3633753195381755,0.5031554343591742
dipole_prop,401,0.3757414735281124,0.517802882742501
dipole_prop,402,0.34994480287477303,0.4647448383326841
dipole_prop,403,0.3271816678531412,0.45329178028827427
dipole_prop,404,0.3243752051486689,0.43116478379431245
dipole_prop,405,0.31201273895227816,0.41207635372029605
dipole_prop,406,0.41472354428416053,0.5406310868718348
dipole_prop,407,0.33520344374495964,0.48009349435138293
dipole_prop,408,0.32490936877425414,0.3837164004674717
dipole_prop,409,0.39043359844312114,0.518504090377873
dipole_prop,410,0.3611076863882148,0.48297623685235685
dipole_prop,411,0.39399428291335015,0.5165562913907286
dipole_prop,412,0.34111072661691666,0.48578106739384497
dipole_prop,413,0.41080160534279486,0.5351772497078302
dipole_prop,414,0.3141180408872857,0.40194779898714456
dipole_prop,415,0.31409382002024366,0.43171016751071284
dipole_prop,416,0.39165058080335996,0.5259057265290221
dipole_prop,417,0.36131738902482347,0.503544994156603
dipole_prop,418,0.3630790809209104,0.5287105570705105
dipole_prop,419,0.36635503108727446,0.48095052590572657
dipole_prop,420,0.3931567608921449,0.549435138293728
dipole_prop,421,0.32383651118847845,0.38753408648227505
dipole_prop,422,0.33883032292333004,0.4806388780677834
dipole_prop,423,0.35700820275159634,0.4981690689520841
dipole_prop,424,0.36241261466053126,0.52668484612388
dipole_prop,425,0.34595870094958336,0.4853135956369303
dipole_prop,426,0.3772854655615401,0.5199065056486171
dipole_prop,427,0.35545974355303867,0.5016751071289443
dipole_prop,428,0.33028373140278633,0.46396571873782627
dipole_prop,429,0.32615811485694185,0.4236073237241917
dipole_prop,430,0.38908090675851903,0.5251266069341644
dipole_prop,431,0.32380380917149393,0.47089988313206077
dipole_prop,432,0.42987086317944884,0.5869887027658746
dipole_prop,433,0.4339754924366933,0.5799766264121542
dipole_prop,434,0.3873531198566501,0.5112582781456952
dipole_prop,435,0.3850648206947118,0.5173354109855862
dipole_prop,436,0.35204071435146206,0.49770159719516943
dipole_prop,437,0.36981138584396656,0.4977015971951695
dipole_prop,438,0.4006544367172466,0.5294896766653681
dipole_prop,439,0.400875832771644,0.5668095052590573
dipole_prop,440,0.3188329332284904,0.44386443319049473
dipole_prop,441,0.32034846273948925,0.41682898324892875
dipole_prop,442,0.285785438721278,0.3752239968835216
dipole_prop,443,0.33694058740676136,0.4930268796260226
dipole_prop,444,0.39238013641441255,0.528087261394624
dipole_prop,445,0.4103588528576827,0.5654070899883132
dipole_prop,446,0.3838319094474295,0.5268406700428516
dipole_prop,447,0.3036468427558305,0.40132450331125824
dipole_prop,448,0.3076372074858136,0.3915075964160499
dipole_prop,449,0.33784931823485315,0.45952473704713676
dipole_prop,450,0.3952808279910479,0.5097779509154654
dipole_prop,451,0.3943788999547667,0.5265290222049085
dipole_prop,452,0.3551171845934128,0.49341643942345154
dipole_prop,453,0.305299856364677,0.3769380599922088
dipole_prop,454,0.3413881859740863,0.4845344760420724
dipole_prop,455,0.37472691488057946,0.5329178028827424
dipole_prop,456,0.3258783728624433,0.4512660693416439
dipole_prop,457,0.2888648434085298,0.3827035449941566
dipole_prop,458,0.3696644091497398,0.5242695753798208
dipole_prop,459,0.36154455926960183,0.5112582781456955
dipole_prop,460,0.38357119238525794,0.5075185040903779
dipole_prop,461,0.3103722196922444,0.4116867939228672
dipole_prop,462,0.43707881789822695,0.5781846513439813
dipole_prop,463,0.32422332288073696,0.44744838332684067
dipole_prop,464,0.3671523842141538,0.5114141020646669
dipole_prop,465,0.33578989802174974,0.46684846123880014
dipole_prop,466,0.4013167716860334,0.5456174522789248
dipole_prop,467,0.30388103907358643,0.40436306973120373
dipole_prop,468,0.3471847339511658,0.4966887417218543
dipole_prop,469,0.3666096373434782,0.5395403194390339
dipole_prop,470,0.37040545652635326,0.5169458511881574
dipole_prop,471,0.3702167298439715,0.5460070120763537
dipole_prop,472,0.36975044471549046,0.520997273081418
dipole_prop,473,0.39141759288967326,0.5475652512660694
dipole_prop,474,0.306765304452854,0.4008570315543436
dipole_prop,475,0.3474303660794453,0.48656018698870274
dipole_prop,476,0.36967446196544174,0.5429684456564082
dipole_prop,477,0.357020663328016,0.48835216205687565
dipole_prop,478,0.3820833264669615,0.5455395403194391
dipole_prop,479,0.36367180419113376,0.49107908063887806
dipole_prop,480,0.35873667117342917,0.4862485391507597
dipole_prop,481,0.36774264484374514,0.4868718348266458
dipole_prop,482,0.3633841000926944,0.5011297234125438
dipole_prop,483,0.36216324559322344,0.4853915075964161
dipole_prop,484,0.3522437429388156,0.48492403583950133
dipole_prop,485,0.37386587525857884,0.5081417997662641
dipole_prop,486,0.33947904514424865,0.446980911569926
dipole_prop,487,0.3014084809875309,0.41192052980132443
dipole_prop,488,0.38989162585429266,0.5228671601090767
dipole_prop,489,0.3051112648619393,0.41620568757304244
dipole_prop,490,0.36478831890687263,0.4884300740163615
dipole_prop,491,0.3674674367543724,0.5079859758472925
dipole_prop,492,0.36906148631499036,0.5286326451110245
dipole_prop,493,0.38312343410996924,0.5350214257888586
dipole_prop,494,0.38312176871279197,0.524191663420335
dipole_prop,495,0.32938850645509615,0.4554733151538761
dipole_prop,496,0.34718306634829377,0.45858979353330737
dipole_prop,497,0.3068236522834419,0.41589403973509936
dipole_prop,498,0.3071413724817271,0.38800155823918975
dipole_prop,499,0.3129329383750092,0.4049084534476042
dipole_prop,500,0.33693947831913273,0.4536813400857032
sigma_profile,1,0.36927349262097053,0.49248149590962215
sigma_profile,2,0.4622306435244556,0.6128554733151538
sigma_profile,3,0.3332978510311248,0.4320997273081418
sigma_profile,4,0.3393216561864894,0.47806778340475264
sigma_profile,5,0.30828997523666296,0.4176081028437865
sigma_profile,6,0.41702974411186916,0.549824698091157
sigma_profile,7,0.35679560144331246,0.4798597584729256
sigma_profile,8,0.37496474514295636,0.5279314374756525
sigma_profile,9,0.3888785629920679,0.5609661082976237
sigma_profile,10,0.4106923983843761,0.5614335800545384
sigma_profile,11,0.328016494891671,0.4375535644721465
sigma_profile,12,0.356092579315765,0.4389559797428906
sigma_profile,13,0.4142762473983377,0.5119594857810674
sigma_profile,14,0.3268496623472469,0.4317880794701987
sigma_profile,15,0.38949248186040775,0.5555901830931048
sigma_profile,16,0.38547515505548896,0.5515387611998442
sigma_profile,17,0.3574154820331199,0.4950525905726529
sigma_profile,18,0.3544623932696173,0.5113361901051812
sigma_profile,19,0.4337955517504811,0.5710946630307753
