family,perm_id,macro_auprc_null
dipole_prop,77,0.3017345034174253
dipole_prop,78,0.3392489834962353
dipole_prop,79,0.30494882589963423
dipole_prop,80,0.3135152849721615
dipole_prop,81,0.33370988443266775
dipole_prop,82,0.3197272161644585
dipole_prop,83,0.36731975658705984
dipole_prop,84,0.34554638210256194
dipole_prop,85,0.2943834864779205
dipole_prop,86,0.35940658540943193
dipole_prop,87,0.31415147316780756
dipole_prop,88,0.3195217046595021
dipole_prop,89,0.36362258762041
dipole_prop,90,0.3420116350544224
dipole_prop,91,0.33400695784916984
dipole_prop,92,0.3037839023081714
dipole_prop,93,0.32816441187666906
dipole_prop,94,0.30988702455642975
dipole_prop,95,0.33860095076288915
dipole_prop,96,0.28807415035574685
dipole_prop,97,0.28532699033508907
dipole_prop,98,0.35731397452120534
dipole_prop,99,0.320593650063791
dipole_prop,100,0.34948907624564624
dipole_prop,101,0.3570184212265574
dipole_prop,102,0.3469852702700593
dipole_prop,103,0.30572405800086006
dipole_prop,104,0.3346515876403435
dipole_prop,105,0.3266155710257858
dipole_prop,106,0.33407498242004113
dipole_prop,107,0.3442465774301317
dipole_prop,108,0.3379335490039001
dipole_prop,109,0.33030678787732437
dipole_prop,110,0.2854886066085099
dipole_prop,111,0.3338977242466874
dipole_prop,112,0.36414041235764816
dipole_prop,113,0.31301674588112277
dipole_prop,114,0.3536164430300402
dipole_prop,115,0.33555036792650045
dipole_prop,116,0.3237650919227654
dipole_prop,117,0.33147252419334144
dipole_prop,118,0.31978585248318037
dipole_prop,119,0.3088958945666591
dipole_prop,120,0.3438240358114693
dipole_prop,121,0.3415499944394329
dipole_prop,122,0.3199260563262248
dipole_prop,123,0.3521561457881253
dipole_prop,124,0.3546370453653788
dipole_prop,125,0.3465353152048305
dipole_prop,126,0.33073170717559464
dipole_prop,127,0.34612096657097213
dipole_prop,128,0.3423407201384663
dipole_prop,129,0.3600490265890261
dipole_prop,130,0.3243446057560927
dipole_prop,131,0.3173921291809854
dipole_prop,132,0.32324093166830764
dipole_prop,133,0.32205006229165095
dipole_prop,134,0.294560659606315
dipole_prop,135,0.3432733146050873
dipole_prop,136,0.31454758963863405
dipole_prop,137,0.34968232576051284
dipole_prop,138,0.3430425584718821
dipole_prop,139,0.3334148497927199
dipole_prop,140,0.35867837886607584
dipole_prop,141,0.33645804001706137
dipole_prop,142,0.29989320048190193
dipole_prop,143,0.3526514635274087
dipole_prop,144,0.3281682892182453
dipole_prop,145,0.3357668735020942
dipole_prop,146,0.36239374432931126
dipole_prop,147,0.2947708595588616
dipole_prop,148,0.33977017786469377
dipole_prop,149,0.32437755462138373
dipole_prop,150,0.29901734694268195
dipole_prop,151,0.37625199616969174
dipole_prop,152,0.317299030810757
dipole_prop,153,0.3791644752861423
dipole_prop,154,0.33234051436090445
dipole_prop,155,0.3237877009036287
dipole_prop,156,0.34911914563419083
dipole_prop,157,0.33058081835774944
dipole_prop,158,0.3600777553611449
dipole_prop,159,0.32303167834690816
dipole_prop,160,0.2910666265331728
dipole_prop,161,0.34016386465242077
dipole_prop,162,0.3247613543607249
dipole_prop,163,0.29431811766235466
dipole_prop,164,0.3207019610667856
dipole_prop,165,0.34820461710574846
dipole_prop,166,0.30808241491511884
dipole_prop,167,0.32613330983979383
dipole_prop,168,0.30871030538220157
dipole_prop,169,0.32622853934718976
dipole_prop,170,0.3442128819848742
dipole_prop,171,0.35403272186311074
dipole_prop,172,0.3250068848168698
dipole_prop,173,0.31610381775954904
dipole_prop,174,0.3227893767865439
dipole_prop,175,0.37939301832158406
dipole_prop,176,0.3246676645544622
dipole_prop,177,0.3447471499588232
dipole_prop,178,0.31857747443732665
dipole_prop,179,0.314092552358141
dipole_prop,180,0.35762614739057047
dipole_prop,181,0.3366295613793357
dipole_prop,182,0.3303373480779514
dipole_prop,183,0.3041781283537795
dipole_prop,184,0.3349835447208494
dipole_prop,185,0.3189778832505113
dipole_prop,186,0.3326009317273731
dipole_prop,187,0.29719041483541003
dipole_prop,188,0.3405210769986507
dipole_prop,189,0.3618295105827749
dipole_prop,190,0.35897758060539836
dipole_prop,191,0.328880481562838
dipole_prop,192,0.3656858289637859
dipole_prop,193,0.36312001117019227
dipole_prop,194,0.33369819267612444
dipole_prop,195,0.35759824643959504
dipole_prop,196,0.3322780953325716
dipole_prop,197,0.3435969198017255
dipole_prop,198,0.32878825437734677
dipole_prop,199,0.31061636904572293
dipole_prop,200,0.29654566166679036
dipole_prop,201,0.32270843405306865
dipole_prop,202,0.32774532010296537
dipole_prop,203,0.3233511599449797
dipole_prop,204,0.28514614124115284
dipole_prop,205,0.28393579300836574
dipole_prop,206,0.3156117033319992
dipole_prop,207,0.328501584714148
dipole_prop,208,0.3256962439141606
dipole_prop,209,0.3395225820634729
dipole_prop,210,0.3387136203881343
dipole_prop,211,0.3178284036523034
dipole_prop,212,0.31365451771030034
dipole_prop,213,0.3409927165206672
dipole_prop,214,0.3435623303186402
dipole_prop,215,0.3169429294132072
dipole_prop,216,0.31750933472839815
dipole_prop,217,0.30936824969295257
dipole_prop,218,0.3282488466919608
dipole_prop,219,0.32148577747500817
dipole_prop,220,0.2927157506589967
dipole_prop,221,0.333919284499746
dipole_prop,222,0.3024940363299768
dipole_prop,223,0.32669623910026097
dipole_prop,224,0.3313237785263476
dipole_prop,225,0.29845593998295056
dipole_prop,226,0.3116044778210072
dipole_prop,227,0.32389197729362457
dipole_prop,228,0.332462141679335
dipole_prop,229,0.36046695246729926
dipole_prop,230,0.32241859443168414
dipole_prop,231,0.3304142842269899
dipole_prop,232,0.3742590587142272
dipole_prop,233,0.32708671406733864
dipole_prop,234,0.33419649661002526
dipole_prop,235,0.31133169019740065
dipole_prop,236,0.32038998871317015
dipole_prop,237,0.33015546843481075
dipole_prop,238,0.3063300567929375
dipole_prop,239,0.32668984905441656
dipole_prop,240,0.36123626738844844
dipole_prop,241,0.3062790398061112
dipole_prop,242,0.3420079453957141
dipole_prop,243,0.3448282758158574
dipole_prop,244,0.3229863989081027
dipole_prop,245,0.3504963812084196
dipole_prop,246,0.34486622178362486
dipole_prop,247,0.3174667719294136
dipole_prop,248,0.3621754741165853
dipole_prop,249,0.30944621083165696
dipole_prop,250,0.37289079415895476
dipole_prop,251,0.3357050292323036
dipole_prop,252,0.3837685271985087
dipole_prop,253,0.363294476869825
dipole_prop,254,0.3551499930297848
dipole_prop,255,0.2868766304628636
dipole_prop,256,0.3545307717861474
dipole_prop,257,0.30247513263462006
dipole_prop,258,0.30794319277937565
dipole_prop,259,0.31990911681786377
dipole_prop,260,0.31598857342241177
dipole_prop,261,0.3035251068027022
dipole_prop,262,0.32323648723382264
dipole_prop,263,0.3776852278265806
dipole_prop,264,0.3453258331587267
dipole_prop,265,0.3199550257441626
dipole_prop,266,0.3333147649107783
dipole_prop,267,0.3376273231330111
dipole_prop,268,0.3336030871986757
dipole_prop,269,0.302254118657487
dipole_prop,270,0.3199864777326718
dipole_prop,271,0.32357986289857016
dipole_prop,272,0.29411996339873897
dipole_prop,273,0.30826780702856227
dipole_prop,274,0.3380828592051839
dipole_prop,275,0.3251845731640926
dipole_prop,276,0.307017666122588
dipole_prop,277,0.3357757118868592
dipole_prop,278,0.3743082874358927
dipole_prop,279,0.3030573714652283
dipole_prop,280,0.31783478573774865
dipole_prop,281,0.3188056650219366
dipole_prop,282,0.3457400141369329
dipole_prop,283,0.36211697946189875
dipole_prop,284,0.3338644927284391
dipole_prop,285,0.2983694723243101
dipole_prop,286,0.31530228356168893
dipole_prop,287,0.2861258759885613
dipole_prop,288,0.34853575118403796
dipole_prop,289,0.36226336417740607
dipole_prop,290,0.3404356852656785
dipole_prop,291,0.3404737832622206
dipole_prop,292,0.3247140680603707
dipole_prop,293,0.32875649030562354
dipole_prop,294,0.3481861151427048
dipole_prop,295,0.34760001122397916
dipole_prop,296,0.2979516191669778
dipole_prop,297,0.34050145790548547
dipole_prop,298,0.3155594648340939
dipole_prop,299,0.29067537528222953
dipole_prop,300,0.3457237904883408
dipole_prop,301,0.36508289794621823
dipole_prop,302,0.348860143827406
dipole_prop,303,0.35257049332323737
dipole_prop,304,0.29240841232581316
dipole_prop,305,0.3256232983185565
dipole_prop,306,0.3600836794494143
dipole_prop,307,0.35834720140641557
dipole_prop,308,0.34450423636413263
dipole_prop,309,0.34867330391853485
dipole_prop,310,0.29605196298038233
dipole_prop,311,0.29024927724633603
dipole_prop,312,0.29881662230789297
dipole_prop,313,0.3258704674270022
dipole_prop,314,0.2960095449793459
dipole_prop,315,0.3215170324037208
dipole_prop,316,0.3256594011805458
dipole_prop,317,0.36519958979265726
dipole_prop,318,0.3376115813682057
dipole_prop,319,0.30917760308319964
dipole_prop,320,0.3182852059997053
dipole_prop,321,0.31209638002440837
dipole_prop,322,0.3330949198050583
dipole_prop,323,0.33903505265314043
dipole_prop,324,0.3227530686024817
dipole_prop,325,0.36459203853780964
dipole_prop,326,0.29253678537863403
dipole_prop,327,0.36132707894411836
dipole_prop,328,0.34569848461732106
dipole_prop,329,0.3520179784539809
dipole_prop,330,0.34273025576461524
dipole_prop,331,0.35981723756889333
dipole_prop,332,0.3343548357707429
dipole_prop,333,0.3258635131574385
dipole_prop,334,0.3721890357653492
dipole_prop,335,0.2943270038491987
dipole_prop,336,0.34466748278191534
dipole_prop,337,0.34073101143268086
dipole_prop,338,0.35661584742907143
dipole_prop,339,0.3419217076737234
dipole_prop,340,0.35083539348792275
dipole_prop,341,0.3520486661572646
dipole_prop,342,0.3274332148617198
dipole_prop,343,0.3307823277342857
dipole_prop,344,0.3132505844034519
dipole_prop,345,0.33440880932227657
dipole_prop,346,0.3201464454891412
dipole_prop,347,0.30893353916937444
dipole_prop,348,0.3577829975223213
dipole_prop,349,0.3220902140747011
dipole_prop,350,0.3236553136228898
dipole_prop,351,0.3023646038881322
dipole_prop,352,0.3139387880078615
dipole_prop,353,0.35173132995760215
dipole_prop,354,0.3801353627390223
dipole_prop,355,0.30856602520314547
dipole_prop,356,0.34279461728633587
dipole_prop,357,0.31348341127498697
dipole_prop,358,0.32966148536282286
dipole_prop,359,0.34607870989201106
dipole_prop,360,0.31083816596029
dipole_prop,361,0.3398369640386822
dipole_prop,362,0.3443806347231351
dipole_prop,363,0.3358537986466524
dipole_prop,364,0.32050866088001656
dipole_prop,365,0.3194143330830355
dipole_prop,366,0.33685024115473167
dipole_prop,367,0.3439027954469062
dipole_prop,368,0.34190188071176203
dipole_prop,369,0.3789988529162238
dipole_prop,370,0.31782652911689885
dipole_prop,371,0.3234125892647578
dipole_prop,372,0.294331689421006
dipole_prop,373,0.3202668966798484
dipole_prop,374,0.33376585209899395
dipole_prop,375,0.2961900371409585
dipole_prop,376,0.33623090791071103
dipole_prop,377,0.32496972560659837
dipole_prop,378,0.3305620146772636
dipole_prop,379,0.3337745590147936
dipole_prop,380,0.28978540346348497
dipole_prop,381,0.3400093399117828
dipole_prop,382,0.33389272847118895
dipole_prop,383,0.32993757394564666
dipole_prop,384,0.3017061527806793
dipole_prop,385,0.3036356707879939
dipole_prop,386,0.32642250886787205
dipole_prop,387,0.37884607822670174
dipole_prop,388,0.36828274828586577
dipole_prop,389,0.32877903135905956
dipole_prop,390,0.29836729031951154
dipole_prop,391,0.3349707217569225
dipole_prop,392,0.30560316062397114
dipole_prop,393,0.31918007916183405
dipole_prop,394,0.3460365130535857
dipole_prop,395,0.2992171627050827
dipole_prop,396,0.3210272670947878
dipole_prop,397,0.31509890390915163
dipole_prop,398,0.31885166309589175
dipole_prop,399,0.3454863286813117
dipole_prop,400,0.32848038068043794
dipole_prop,401,0.34853373538932897
dipole_prop,402,0.3375258904658287
dipole_prop,403,0.3032820954723439
dipole_prop,404,0.35206271771168723
dipole_prop,405,0.2903514701207481
dipole_prop,406,0.3322715845300249
dipole_prop,407,0.31880283398259146
dipole_prop,408,0.2774098018628978
dipole_prop,409,0.3289523977022184
dipole_prop,410,0.34131110172881335
dipole_prop,411,0.3407556640905704
dipole_prop,412,0.32569743042394156
dipole_prop,413,0.3493777111504371
dipole_prop,414,0.3228770743130007
dipole_prop,415,0.2939104886326283
dipole_prop,416,0.35457953478352106
dipole_prop,417,0.3230120578343269
dipole_prop,418,0.3347861191609303
dipole_prop,419,0.3708741807473412
dipole_prop,420,0.3586106260864847
dipole_prop,421,0.32469144220261054
dipole_prop,422,0.3278422526055537
dipole_prop,423,0.3510946447608303
dipole_prop,424,0.34708868045783386
dipole_prop,425,0.3220156600773769
dipole_prop,426,0.3482133193392481
dipole_prop,427,0.3496760601475422
dipole_prop,428,0.35259816903390256
dipole_prop,429,0.3172748001229923
dipole_prop,430,0.37095150155804885
dipole_prop,431,0.3319068872188282
dipole_prop,432,0.39382848365269624
dipole_prop,433,0.3736398642371032
dipole_prop,434,0.30496104631308424
dipole_prop,435,0.33322506275276026
dipole_prop,436,0.3219400007071639
dipole_prop,437,0.33100999627340705
dipole_prop,438,0.3443336059880908
dipole_prop,439,0.37090929860253324
dipole_prop,440,0.3273794555848862
dipole_prop,441,0.3093988272088925
dipole_prop,442,0.301115008368116
dipole_prop,443,0.3287523442667445
dipole_prop,444,0.33911241383807206
dipole_prop,445,0.3588719547099561
dipole_prop,446,0.339048316512715
dipole_prop,447,0.3254073287254072
dipole_prop,448,0.31641306896342625
dipole_prop,449,0.306471331262883
dipole_prop,450,0.33814651306235777
dipole_prop,451,0.34050234547597813
dipole_prop,452,0.3191952794241259
dipole_prop,453,0.3335029979139597
dipole_prop,454,0.3142414841014313
dipole_prop,455,0.34533878253634215
dipole_prop,456,0.32011117890898905
dipole_prop,457,0.3505168573650445
dipole_prop,458,0.34169679264426334
dipole_prop,459,0.34610356053812735
dipole_prop,460,0.324699525897159
dipole_prop,461,0.307430928164652
dipole_prop,462,0.37800363479471616
dipole_prop,463,0.29984001523804465
dipole_prop,464,0.3563869733480261
dipole_prop,465,0.3441277606644057
dipole_prop,466,0.3294352526750683
dipole_prop,467,0.30328695243250997
dipole_prop,468,0.3078450228141239
dipole_prop,469,0.34733831430013357
dipole_prop,470,0.34705772847644
dipole_prop,471,0.35899909244199524
dipole_prop,472,0.3351424557956108
dipole_prop,473,0.35602014910748325
dipole_prop,474,0.3254787232752031
dipole_prop,475,0.31196875259386136
dipole_prop,476,0.35487665739678653
dipole_prop,477,0.317514712199797
dipole_prop,478,0.34367154226215574
dipole_prop,479,0.32436496073524285
dipole_prop,480,0.3237110359807812
dipole_prop,481,0.30367853562561675
dipole_prop,482,0.34824066150350824
dipole_prop,483,0.3253706776378266
dipole_prop,484,0.3250511279857889
dipole_prop,485,0.32834154956540673
dipole_prop,486,0.30788558409405825
dipole_prop,487,0.3017408076967058
dipole_prop,488,0.31734846898590163
dipole_prop,489,0.305823770270103
dipole_prop,490,0.3164230672524096
dipole_prop,491,0.3330721713455838
dipole_prop,492,0.3331453025740232
dipole_prop,493,0.3307758451507283
dipole_prop,494,0.34476243233409604
dipole_prop,495,0.3241550178841379
dipole_prop,496,0.3183004409115231
dipole_prop,497,0.3028924797708868
dipole_prop,498,0.3043814743241594
dipole_prop,499,0.3233470944357475
dipole_prop,500,0.3238331785814967
sigma_profile,1,0.3167109325614376
sigma_profile,2,0.39185117107891676
sigma_profile,3,0.30899988835101855
sigma_profile,4,0.3299229138651923
sigma_profile,5,0.30458549792277817
sigma_profile,6,0.35232415282082563
sigma_profile,7,0.34675056851164626
sigma_profile,8,0.34760975249877046
sigma_profile,9,0.36721621653763753
sigma_profile,10,0.3729263633780941
sigma_profile,11,0.3407946776575988
sigma_profile,12,0.3195195336786368
sigma_profile,13,0.3129115210367615
sigma_profile,14,0.34711265947595643
sigma_profile,15,0.3519364940037459
sigma_profile,16,0.3806781202967917
sigma_profile,17,0.3345600441960784
sigma_profile,18,0.334597519902924
sigma_profile,19,0.37044556445503396
sigma_profile,20,0.36749652319715564
sigma_profile,21,0.32272068089778516
sigma_profile,22,0.3078317012469447
sigma_profile,23,0.4131829777650469
sigma_profile,24,0.3710428105497243
sigma_profile,25,0.35592846062946476
sigma_profile,26,0.3272826750235323
sigma_profile,27,0.3415950088686768
sigma_profile,28,0.3124263791830328
sigma_profile,29,0.341352506506341
sigma_profile,30,0.31877727873279155
sigma_profile,31,0.32541701411060414
sigma_profile,32,0.3099755080321938
sigma_profile,33,0.31244189133714445
sigma_profile,34,0.34598718359749764
sigma_profile,35,0.35074378818186136
sigma_profile,36,0.35561979593887605
sigma_profile,37,0.3395914303372402
sigma_profile,38,0.3535506321830307
sigma_profile,39,0.37981166875604816
sigma_profile,40,0.27975314986012617
sigma_profile,41,0.38789229881216875
sigma_profile,42,0.3534563640987165
sigma_profile,43,0.3525013299880031
sigma_profile,44,0.3005293073815201
sigma_profile,45,0.305071806889944
sigma_profile,46,0.33981712945640413
sigma_profile,47,0.34514941389298603
sigma_profile,48,0.34218763245611084
sigma_profile,49,0.31473134156728994
sigma_profile,50,0.3313035904737316
sigma_profile,51,0.35213503870582175
sigma_profile,52,0.3227336252513648
sigma_profile,53,0.3139567594852116
sigma_profile,54,0.35430823474634926
sigma_profile,55,0.3292596294718721
sigma_profile,56,0.29916489684448044
sigma_profile,57,0.3471161150343851
sigma_profile,58,0.3165342249509872
sigma_profile,59,0.35605058551346475
sigma_profile,60,0.38232291850536054
sigma_profile,61,0.3683537063363875
sigma_profile,62,0.36541003068125555
sigma_profile,63,0.3581207253414682
sigma_profile,64,0.34392501073428483
sigma_profile,65,0.3004830568965262
sigma_profile,66,0.3760176517212763
sigma_profile,67,0.31691468045172905
sigma_profile,68,0.319708142946977
sigma_profile,69,0.3397645446621726
sigma_profile,70,0.318296982258165
sigma_profile,71,0.31665003073341685
sigma_profile,72,0.3357330788550124
sigma_profile,73,0.3415549791880754
sigma_profile,74,0.2931520403784344
sigma_profile,75,0.31058934515808656
sigma_profile,76,0.3503717438249169
sigma_profile,77,0.2802935760907052
sigma_profile,78,0.29936434217710417
sigma_profile,79,0.36188289894479003
sigma_profile,80,0.3324454346378078
sigma_profile,81,0.3734384257530945
sigma_profile,82,0.3219776990944175
sigma_profile,83,0.3117417811450705
sigma_profile,84,0.27214257133687697
sigma_profile,85,0.2871638088669962
sigma_profile,86,0.33366586444823226
sigma_profile,87,0.3521227676486384
sigma_profile,88,0.3919053579474096
sigma_profile,89,0.3011971769113141
sigma_profile,90,0.32483590246462607
sigma_profile,91,0.34920392419683655
sigma_profile,92,0.34811412084682675
sigma_profile,93,0.31817889640951635
sigma_profile,94,0.35518610609241863
sigma_profile,95,0.3590007376953501
sigma_profile,96,0.3409674238378262
sigma_profile,97,0.295336809167707
sigma_profile,98,0.33623095125210806
sigma_profile,99,0.3491801023141509
sigma_profile,100,0.33160681391309715
sigma_profile,101,0.3419765955167426
sigma_profile,102,0.34434568715942465
sigma_profile,103,0.30796284592119866
sigma_profile,104,0.3572671994951247
sigma_profile,105,0.3459210572819549
sigma_profile,106,0.33842249907408073
sigma_profile,107,0.31528830372838956
sigma_profile,108,0.31929337773902705
sigma_profile,109,0.3422323179782425
sigma_profile,110,0.40684151425568943
sigma_profile,111,0.3712112147329211
sigma_profile,112,0.3728038081989618
sigma_profile,113,0.30049690734733214
sigma_profile,114,0.3255680640239348
sigma_profile,115,0.34002984861429314
sigma_profile,116,0.30229411888372454
sigma_profile,117,0.33591251576217096
sigma_profile,118,0.3492859501276852
sigma_profile,119,0.3484640572918971
sigma_profile,120,0.31791349088610693
sigma_profile,121,0.33445386100085955
sigma_profile,122,0.31245077102125624
sigma_profile,123,0.3550430797446178
sigma_profile,124,0.3566276529411452
sigma_profile,125,0.30278741052427693
sigma_profile,126,0.33249916682752645
sigma_profile,127,0.32912176907864793
sigma_profile,128,0.3328726245576001
sigma_profile,129,0.3418982048256833
sigma_profile,130,0.3154178509094012
sigma_profile,131,0.3244505063378461
sigma_profile,132,0.30239537351910656
sigma_profile,133,0.3102648887403317
sigma_profile,134,0.32848974336031167
sigma_profile,135,0.3366060388954784
sigma_profile,136,0.2998842475768448
sigma_profile,137,0.34151552686070147
sigma_profile,138,0.3556018664832857
sigma_profile,139,0.34680173572929646
sigma_profile,140,0.3639084778570794
sigma_profile,141,0.33412116247877205
sigma_profile,142,0.3001746933411483
sigma_profile,143,0.3727147533775456
sigma_profile,144,0.34848805593784715
sigma_profile,145,0.3165336535030617
sigma_profile,146,0.3230233387922781
sigma_profile,147,0.33867496266048774
sigma_profile,148,0.3234608676318504
sigma_profile,149,0.30700746980223886
sigma_profile,150,0.3312835476741712
sigma_profile,151,0.3453577325167892
sigma_profile,152,0.34979795153666965
sigma_profile,153,0.3456855583051757
sigma_profile,154,0.34784275964517025
sigma_profile,155,0.3539954379549502
sigma_profile,156,0.33445582299897386
sigma_profile,157,0.34611794650818695
sigma_profile,158,0.3550604149589731
sigma_profile,159,0.32919358565200535
sigma_profile,160,0.330026401345537
sigma_profile,161,0.34260571954564384
sigma_profile,162,0.3311652168938285
sigma_profile,163,0.318562486268184
sigma_profile,164,0.3352418939247301
sigma_profile,165,0.338279513334302
sigma_profile,166,0.33040624571173954
sigma_profile,167,0.32252569007484483
sigma_profile,168,0.33576641840338634
sigma_profile,169,0.322440378274478
sigma_profile,170,0.29370374038290353
sigma_profile,171,0.3426376357865557
sigma_profile,172,0.34848645126090255
sigma_profile,173,0.3665836037875769
sigma_profile,174,0.34793587117768304
sigma_profile,175,0.3572341865157285
sigma_profile,176,0.33873963536605967
sigma_profile,177,0.3378538563880029
sigma_profile,178,0.3279484911891319
sigma_profile,179,0.3353716908490061
sigma_profile,180,0.347882413902626
sigma_profile,181,0.37493156170347075
sigma_profile,182,0.35953433847245253
sigma_profile,183,0.333105415930721
sigma_profile,184,0.33696159880346827
sigma_profile,185,0.34581147996953526
sigma_profile,186,0.33435977828041213
sigma_profile,187,0.3695077511689184
sigma_profile,188,0.321598660676178
sigma_profile,189,0.3231583715344208
sigma_profile,190,0.3718832343602243
sigma_profile,191,0.34882956615981814
sigma_profile,192,0.3541333285097776
sigma_profile,193,0.3857060137067851
sigma_profile,194,0.3623445487782082
sigma_profile,195,0.3317319661796625
sigma_profile,196,0.37205350655410047
sigma_profile,197,0.31581600632116635
sigma_profile,198,0.31669467830875014
sigma_profile,199,0.31467688411987704
sigma_profile,200,0.28975103018057596
sigma_profile,201,0.3327899112597347
sigma_profile,202,0.3287922364303109
sigma_profile,203,0.3275776733406682
sigma_profile,204,0.3493020331888965
sigma_profile,205,0.30941338913525945
sigma_profile,206,0.33968154832710007
sigma_profile,207,0.3506045763660493
sigma_profile,208,0.31562239613930865
sigma_profile,209,0.32731747621792584
sigma_profile,210,0.30682707709368484
sigma_profile,211,0.3372130615766961
sigma_profile,212,0.2955221605616671
sigma_profile,213,0.3254719772573867
sigma_profile,214,0.34776245795168204
sigma_profile,215,0.2876091866671453
sigma_profile,216,0.31701909959999786
sigma_profile,217,0.3211789486153638
sigma_profile,218,0.3429329697760796
sigma_profile,219,0.2759362525927953
sigma_profile,220,0.34239914989646797
sigma_profile,221,0.32614678212159515
sigma_profile,222,0.3770786691682552
sigma_profile,223,0.38973358869741376
sigma_profile,224,0.3139416544529607
sigma_profile,225,0.33089778318299407
sigma_profile,226,0.366872087381419
sigma_profile,227,0.35202204532423087
sigma_profile,228,0.3076955927088279
sigma_profile,229,0.3396524209668365
sigma_profile,230,0.3336979069051647
sigma_profile,231,0.3666421298695426
sigma_profile,232,0.3042037307788268
sigma_profile,233,0.31450344106742373
sigma_profile,234,0.3622797184791154
sigma_profile,235,0.295946476509701
sigma_profile,236,0.3198468550184734
sigma_profile,237,0.36549366566296965
sigma_profile,238,0.3479805045294331
sigma_profile,239,0.3498163373976986
sigma_profile,240,0.3840973515625621
sigma_profile,241,0.34742455051769533
sigma_profile,242,0.35911418517081084
sigma_profile,243,0.3355223381882631
sigma_profile,244,0.3355259372065042
sigma_profile,245,0.32345483299170535
sigma_profile,246,0.3727637561120168
sigma_profile,247,0.3520020356967868
sigma_profile,248,0.3492868634882352
sigma_profile,249,0.3372559708574221
sigma_profile,250,0.3485123044675939
sigma_profile,251,0.3156554097933821
sigma_profile,252,0.36248568097378714
sigma_profile,253,0.32280473641548996
sigma_profile,254,0.35221358730960484
sigma_profile,255,0.34665349860514344
sigma_profile,256,0.36786048070795757
sigma_profile,257,0.36296130657385683
sigma_profile,258,0.3345376130967342
sigma_profile,259,0.32901530131540313
sigma_profile,260,0.3024867759500261
sigma_profile,261,0.3814788983879705
sigma_profile,262,0.3473211440798953
sigma_profile,263,0.33370030512289867
sigma_profile,264,0.38258048879305484
sigma_profile,265,0.29957098439430135
sigma_profile,266,0.3349686504612479
sigma_profile,267,0.35311015607030205
sigma_profile,268,0.3602901248086014
sigma_profile,269,0.3342637147219008
sigma_profile,270,0.3314544312313212
sigma_profile,271,0.32879097472791996
sigma_profile,272,0.3642957949300556
sigma_profile,273,0.36946301057726777
sigma_profile,274,0.3300457365963863
sigma_profile,275,0.32811307708849474
sigma_profile,276,0.3170086482092781
sigma_profile,277,0.3429871101997897
sigma_profile,278,0.3655541563925064
